genotype_id,crop,site,season,rep,block,row,tree_position,evaluation_date,evaluator,fruit_weight_g,brix_content,skin_color_score,flesh_firmness_kg,disease_resistance_score,tree_vigor_score,yield_kg_per_tree,days_to_maturity,fruit_length_mm,fruit_width_mm
MNG-2022-0006,mango,Hoedspruit_A,2025-2026,1,B1,11,13,2026-03-13,JN_01,328.58,19.6,6.0,2.91,3.0,6.0,143.52,148.59,135.09,83.54
MNG-2022-0006,mango,Hoedspruit_A,2025-2026,2,B4,1,24,2026-02-16,JN_01,358.0,15.63,6.0,4.88,5.0,7.0,135.85,142.4,135.2,102.28
MNG-2022-0007,mango,Hoedspruit_A,2025-2026,1,B4,10,1,2026-01-26,TM_03,404.26,17.0,6.0,3.88,3.0,7.0,66.04,136.74,126.38,94.53
MNG-2022-0007,mango,Hoedspruit_A,2025-2026,2,B1,1,11,2026-02-10,TM_01,396.94,17.46,5.0,6.42,4.0,7.0,65.43,112.16,124.45,90.68
MNG-2022-0008,mango,Hoedspruit_A,2025-2026,1,B2,5,24,2026-02-07,TM_01,386.44,16.63,4.0,4.2,4.0,6.0,95.66,131.01,112.98,61.1
MNG-2022-0008,mango,Hoedspruit_A,2025-2026,2,B1,13,26,2026-02-10,TM_01,411.51,16.38,6.0,3.14,4.0,5.0,118.47,128.57,115.74,62.38
MNG-2022-0008,mango,Hoedspruit_A,2025-2026,3,B3,3,22,2026-03-11,TM_01,416.18,16.56,4.0,3.94,6.0,6.0,110.76,142.33,116.59,71.97
MNG-2022-0009,mango,Hoedspruit_A,2025-2026,1,B2,6,8,2026-02-17,JN_01,343.46,16.43,4.0,3.25,3.0,4.0,129.28,148.14,117.26,64.78
MNG-2022-0009,mango,Hoedspruit_A,2025-2026,2,B2,7,13,2026-01-30,TM_01,366.36,14.85,3.0,4.39,7.0,6.0,129.11,146.13,121.91,60.21
MNG-2022-0009,mango,Hoedspruit_A,2025-2026,3,B4,15,15,2026-02-15,JN_01,348.52,16.87,3.0,3.0,6.0,6.0,142.27,128.21,109.31,60.09
MNG-2022-0010,mango,Hoedspruit_A,2025-2026,1,B1,15,16,2026-03-13,JN_01,339.97,16.63,5.0,4.5,6.0,7.0,107.41,135.42,108.72,
MNG-2022-0010,mango,Hoedspruit_A,2025-2026,2,B2,15,29,2026-03-05,TM_03,289.78,13.83,5.0,8.47,7.0,9.0,99.8,133.84,99.19,76.33
MNG-2022-0010,mango,Hoedspruit_A,2025-2026,3,B2,11,14,2026-02-22,JN_01,318.5,16.47,5.0,6.51,4.0,7.0,79.59,151.23,105.0,90.67
MNG-2022-0011,mango,Hoedspruit_A,2025-2026,1,B1,11,7,2026-02-10,TM_01,408.14,11.27,4.0,4.86,6.0,6.0,86.35,132.95,,94.73
MNG-2022-0011,mango,Hoedspruit_A,2025-2026,2,B4,18,24,2026-03-04,TM_02,450.3,10.08,2.0,4.13,4.0,5.0,100.73,137.47,134.03,91.51
MNG-2022-0011,mango,Hoedspruit_A,2025-2026,3,B3,11,26,2026-02-08,TM_02,407.74,,3.0,3.05,5.0,7.0,95.3,140.02,127.19,97.75
MNG-2022-0012,mango,Hoedspruit_A,2025-2026,1,B4,1,9,2026-03-05,TM_03,372.88,1.94,6.0,2.34,6.0,4.0,101.6,151.98,56.54,62.9
MNG-2022-0012,mango,Hoedspruit_A,2025-2026,2,B3,19,11,2026-03-01,TM_02,353.51,18.94,7.0,4.12,6.0,4.0,87.34,161.65,67.39,65.95
MNG-2022-0012,mango,Hoedspruit_A,2025-2026,3,B4,16,7,2026-03-05,TM_02,346.44,17.34,6.0,4.56,5.0,6.0,81.63,145.95,71.62,67.9
MNG-2022-0013,mango,Hoedspruit_A,2025-2026,1,B1,4,27,2026-02-27,TM_01,313.9,16.8,4.0,0.83,4.0,5.0,124.66,166.47,106.83,76.77
MNG-2022-0013,mango,Hoedspruit_A,2025-2026,2,B4,15,10,2026-03-14,TM_03,309.76,16.34,5.0,1.87,3.0,4.0,129.93,152.75,93.45,77.18
MNG-2022-0014,mango,Hoedspruit_A,2025-2026,1,B1,3,9,2026-03-07,JN_01,325.87,11.67,4.0,3.07,3.0,2.0,77.12,124.29,11.62,76.56
MNG-2022-0014,mango,Hoedspruit_A,2025-2026,2,B4,3,25,2026-03-06,TM_03,349.98,12.16,4.0,4.33,5.0,4.0,91.87,151.34,94.21,86.6
MNG-2022-0014,mango,Hoedspruit_A,2025-2026,3,B2,3,1,2026-02-07,TM_02,317.32,13.64,5.0,3.46,5.0,4.0,57.25,131.48,110.72,85.32
MNG-2022-0015,mango,Hoedspruit_A,2025-2026,2,B3,16,7,2026-01-18,TM_01,345.89,18.02,3.0,6.26,5.0,4.0,89.04,132.58,121.91,80.98
MNG-2022-0015,mango,Hoedspruit_A,2025-2026,3,B2,18,4,2026-02-07,TM_03,310.48,18.94,4.0,5.71,5.0,4.0,105.51,135.71,130.15,84.48
MNG-2022-0016,mango,Hoedspruit_A,2025-2026,1,B3,15,19,2026-02-18,TM_01,382.82,19.29,5.0,5.71,5.0,8.0,82.42,142.45,125.57,55.43
MNG-2022-0016,mango,Hoedspruit_A,2025-2026,2,B2,4,28,2026-01-19,TM_03,406.06,18.05,6.0,5.56,8.0,7.0,67.73,125.69,126.08,61.44
MNG-2022-0016,mango,Hoedspruit_A,2025-2026,3,B3,9,27,2026-02-22,TM_01,424.91,19.26,6.0,4.95,8.0,8.0,88.87,123.77,119.01,69.88
MNG-2022-0017,mango,Hoedspruit_A,2025-2026,1,B4,1,9,2026-03-02,JN_01,308.22,14.47,5.0,5.16,5.0,4.0,,150.63,143.0,76.25
MNG-2022-0017,mango,Hoedspruit_A,2025-2026,2,B2,19,28,2026-02-11,TM_03,306.26,14.2,6.0,5.59,4.0,6.0,64.15,126.16,127.81,98.53
MNG-2022-0017,mango,Hoedspruit_A,2025-2026,3,B3,16,6,2026-03-06,TM_03,316.43,16.25,6.0,5.41,4.0,4.0,92.82,134.94,137.19,72.56
MNG-2022-0018,mango,Hoedspruit_A,2025-2026,1,B1,6,20,2026-03-13,TM_01,379.14,,5.0,4.14,1.0,4.0,60.85,114.3,94.36,90.24
MNG-2022-0018,mango,Hoedspruit_A,2025-2026,2,B2,10,13,2026-03-13,TM_01,333.82,14.75,6.0,3.86,1.0,4.0,62.17,109.38,97.69,91.18
MNG-2022-0018,mango,Hoedspruit_A,2025-2026,3,B2,5,12,2026-01-18,TM_02,400.99,16.3,6.0,2.5,1.0,3.0,83.51,107.14,100.88,100.23
MNG-2022-0019,mango,Hoedspruit_A,2025-2026,1,B4,11,16,2026-02-23,TM_01,352.33,20.24,6.0,5.92,4.0,8.0,104.62,128.38,127.43,81.88
MNG-2022-0019,mango,Hoedspruit_A,2025-2026,2,B4,12,13,2026-02-22,TM_03,320.8,18.4,6.0,5.91,4.0,7.0,113.73,130.38,133.37,75.34
MNG-2022-0019,mango,Hoedspruit_A,2025-2026,3,B4,2,2,2026-01-31,TM_03,363.18,20.11,6.0,5.39,5.0,6.0,135.71,127.15,122.64,83.16
MNG-2022-0020,mango,Hoedspruit_A,2025-2026,1,B3,11,27,2026-01-24,TM_03,333.45,13.25,5.0,3.02,2.0,5.0,86.59,145.65,127.14,100.54
MNG-2022-0020,mango,Hoedspruit_A,2025-2026,2,B3,10,2,2026-02-26,JN_01,330.22,12.91,4.0,3.27,5.0,4.0,89.58,132.67,115.93,91.27
MNG-2022-0020,mango,Hoedspruit_A,2025-2026,3,B2,3,19,2026-01-19,TM_01,309.27,14.61,4.0,5.36,5.0,3.0,91.16,148.84,129.96,101.62
MNG-2022-0021,mango,Hoedspruit_A,2025-2026,1,B3,14,16,2026-02-16,TM_02,372.84,14.4,9.0,3.8,8.0,6.0,69.34,120.47,109.35,70.57
MNG-2022-0021,mango,Hoedspruit_A,2025-2026,2,B2,18,4,2026-03-14,JN_01,448.22,13.78,7.0,,7.0,7.0,87.07,122.05,109.3,69.02
MNG-2022-0021,mango,Hoedspruit_A,2025-2026,3,B2,2,2,2026-01-26,JN_01,448.52,14.85,6.0,3.2,8.0,5.0,92.09,113.24,102.66,67.34
MNG-2022-0022,mango,Hoedspruit_A,2025-2026,1,B2,14,10,2026-01-25,TM_02,427.8,19.71,4.0,6.47,4.0,5.0,98.51,131.53,134.69,74.65
MNG-2022-0022,mango,Hoedspruit_A,2025-2026,2,B2,7,7,2026-02-10,TM_02,378.06,20.69,6.0,4.98,4.0,5.0,113.16,138.57,146.76,71.31
MNG-2022-0022,mango,Hoedspruit_A,2025-2026,3,B2,12,23,2026-02-16,JN_01,370.88,20.02,4.0,6.19,5.0,5.0,104.62,146.97,132.88,72.23
MNG-2022-0023,mango,Hoedspruit_A,2025-2026,1,B2,17,8,2026-02-18,TM_03,391.33,17.17,6.0,3.07,5.0,5.0,82.41,145.43,127.17,80.46
MNG-2022-0023,mango,Hoedspruit_A,2025-2026,2,B1,2,29,2026-02-02,TM_01,403.66,16.31,5.0,4.78,5.0,4.0,62.62,159.62,117.89,88.04
MNG-2022-0023,mango,Hoedspruit_A,2025-2026,3,B4,15,25,2026-03-10,TM_02,391.61,17.61,6.0,4.68,6.0,4.0,75.58,136.45,126.86,82.86
MNG-2022-0024,mango,Hoedspruit_A,2025-2026,1,B1,9,24,2026-01-28,TM_01,443.38,20.72,5.0,4.07,4.0,5.0,90.16,157.5,108.26,74.01
MNG-2022-0024,mango,Hoedspruit_A,2025-2026,2,B1,10,17,2026-01-17,TM_02,385.99,19.73,5.0,5.21,2.0,5.0,82.4,146.57,100.91,75.56
MNG-2022-0024,mango,Hoedspruit_A,2025-2026,3,B1,9,27,2026-02-24,TM_01,399.69,19.87,5.0,4.91,4.0,6.0,78.45,170.85,126.25,63.97
MNG-2022-0025,mango,Hoedspruit_A,2025-2026,1,B4,7,25,2026-01-20,JN_01,397.18,11.24,5.0,6.38,5.0,6.0,52.63,144.33,135.57,77.78
MNG-2022-0025,mango,Hoedspruit_A,2025-2026,2,B4,14,26,2026-02-24,TM_03,351.47,12.5,2.0,8.63,4.0,6.0,71.07,131.02,146.74,89.21
MNG-2022-0025,mango,Hoedspruit_A,2025-2026,3,B1,19,16,2026-01-31,TM_03,465.87,10.18,2.0,5.04,6.0,6.0,41.06,136.31,145.78,78.57
MNG-2022-0026,mango,Hoedspruit_A,2025-2026,1,B3,19,1,2026-02-12,TM_03,361.07,15.07,,2.32,6.0,6.0,56.77,409.82,92.63,73.54
MNG-2022-0026,mango,Hoedspruit_A,2025-2026,2,B2,9,6,2026-02-16,JN_01,333.53,15.03,4.0,1.6,6.0,7.0,39.27,133.13,74.51,89.28
MNG-2022-0026,mango,Hoedspruit_A,2025-2026,3,B3,5,24,2026-02-18,TM_01,322.65,14.7,5.0,1.76,5.0,6.0,65.59,123.39,94.52,71.47
MNG-2023-0001,mango,Hoedspruit_A,2025-2026,1,B4,16,1,2026-01-29,TM_03,328.53,12.77,7.0,6.75,3.0,4.0,56.06,151.55,76.07,74.2
MNG-2023-0001,mango,Hoedspruit_A,2025-2026,3,B4,5,17,2026-03-12,TM_02,341.45,12.18,5.0,5.41,5.0,3.0,53.34,-158.76,82.03,77.28
MNG-2023-0002,mango,Hoedspruit_A,2025-2026,1,B1,3,22,2026-02-17,TM_01,257.67,17.62,6.0,4.01,6.0,7.0,107.95,148.33,97.11,94.65
MNG-2023-0002,mango,Hoedspruit_A,2025-2026,2,B3,11,28,2026-01-23,TM_03,315.47,17.24,4.0,4.76,5.0,8.0,71.23,151.39,92.41,
MNG-2023-0002,mango,Hoedspruit_A,2025-2026,3,B2,18,23,2026-01-27,TM_01,341.15,17.97,4.0,5.1,6.0,6.0,98.54,144.7,74.76,93.31
MNG-2023-0003,mango,Hoedspruit_A,2025-2026,1,B4,15,1,2026-03-13,TM_03,355.57,15.0,6.0,2.63,5.0,6.0,89.61,114.71,,93.65
MNG-2023-0003,mango,Hoedspruit_A,2025-2026,2,B2,8,22,2026-01-18,JN_01,331.97,14.63,5.0,2.93,6.0,7.0,108.63,124.79,106.11,82.05
MNG-2023-0003,mango,Hoedspruit_A,2025-2026,3,B4,17,19,2026-03-07,TM_01,293.79,13.91,5.0,1.89,4.0,1.0,108.75,105.99,121.82,88.94
MNG-2023-0004,mango,Hoedspruit_A,2025-2026,1,B4,18,29,2026-03-13,JN_01,247.24,16.82,7.0,5.31,6.0,7.0,107.85,154.15,151.11,75.93
MNG-2023-0004,mango,Hoedspruit_A,2025-2026,2,B4,19,14,2026-03-13,TM_02,315.24,12.91,7.0,5.12,6.0,9.0,112.16,142.31,151.34,82.31
MNG-2023-0004,mango,Hoedspruit_A,2025-2026,3,B2,9,19,2026-03-10,TM_03,291.13,14.53,7.0,4.59,7.0,7.0,95.26,152.02,147.07,83.32
MNG-2023-0005,mango,Hoedspruit_A,2025-2026,1,B3,16,22,2026-02-15,JN_01,329.1,18.75,6.0,,4.0,7.0,100.59,127.7,130.98,76.97
MNG-2023-0005,mango,Hoedspruit_A,2025-2026,2,B4,12,28,2026-03-12,TM_01,325.44,15.95,7.0,3.23,3.0,7.0,116.34,140.98,136.88,79.42
MNG-2023-0005,mango,Hoedspruit_A,2025-2026,3,B1,18,2,2026-03-14,TM_03,321.42,19.22,8.0,4.1,3.0,7.0,98.99,129.63,119.36,89.72
MNG-2023-0006,mango,Hoedspruit_A,2025-2026,1,B3,14,6,2026-03-05,TM_03,388.71,17.78,2.0,3.71,8.0,7.0,77.17,133.83,97.0,83.74
MNG-2023-0006,mango,Hoedspruit_A,2025-2026,2,B3,8,2,2026-03-06,JN_01,364.46,17.76,4.0,3.37,8.0,5.0,73.97,132.66,111.7,62.63
MNG-2023-0006,mango,Hoedspruit_A,2025-2026,3,B3,5,28,2026-02-15,JN_01,319.73,18.2,5.0,4.1,9.0,7.0,85.29,137.55,,78.92
MNG-2023-0007,mango,Hoedspruit_A,2025-2026,1,B4,15,11,2026-02-26,TM_01,317.46,17.87,5.0,5.27,5.0,5.0,66.38,154.95,138.95,88.61
MNG-2023-0007,mango,Hoedspruit_A,2025-2026,2,B1,11,29,2026-02-07,TM_02,322.64,19.04,3.0,6.65,4.0,6.0,78.28,147.55,134.44,92.67
MNG-2023-0007,mango,Hoedspruit_A,2025-2026,3,B1,7,17,2026-01-30,TM_03,338.35,18.91,4.0,6.12,5.0,6.0,87.79,156.56,129.33,92.27
MNG-2023-0008,mango,Hoedspruit_A,2025-2026,1,B3,4,16,2026-02-20,TM_02,296.46,18.99,6.0,1.41,,7.0,85.14,154.08,119.88,89.71
MNG-2023-0008,mango,Hoedspruit_A,2025-2026,2,B3,13,10,2026-02-10,TM_02,310.59,18.34,6.0,2.27,4.0,6.0,100.31,146.17,102.17,88.49
MNG-2023-0009,mango,Hoedspruit_A,2025-2026,1,B4,6,5,2026-02-22,TM_03,391.63,12.6,7.0,5.41,3.0,5.0,103.48,123.07,108.1,62.87
MNG-2023-0009,mango,Hoedspruit_A,2025-2026,2,B2,5,16,2026-01-31,TM_01,435.73,9.96,6.0,5.05,3.0,6.0,117.5,141.99,99.64,66.46
MNG-2023-0010,mango,Hoedspruit_A,2025-2026,1,B4,4,10,2026-02-09,JN_01,336.43,19.89,4.0,5.87,4.0,8.0,99.2,138.93,118.17,62.18
MNG-2023-0010,mango,Hoedspruit_A,2025-2026,2,B1,14,15,2026-03-04,TM_03,300.19,18.48,5.0,5.27,2.0,6.0,123.49,145.56,121.48,62.26
MNG-2023-0010,mango,Hoedspruit_A,2025-2026,3,B2,10,13,2026-03-03,TM_03,350.78,19.41,5.0,5.64,3.0,8.0,97.93,145.38,105.55,61.77
MNG-2023-0011,mango,Hoedspruit_A,2025-2026,1,B2,5,7,2026-02-23,TM_02,422.39,16.58,4.0,4.13,5.0,6.0,91.82,148.56,-95.89,86.11
MNG-2023-0011,mango,Hoedspruit_A,2025-2026,2,B4,5,15,2026-03-07,JN_01,378.14,14.67,7.0,4.02,4.0,7.0,86.6,144.24,90.92,84.83
MNG-2023-0011,mango,Hoedspruit_A,2025-2026,3,B4,4,6,2026-02-11,TM_01,391.02,17.22,6.0,2.37,2.0,6.0,112.25,146.09,97.45,84.05
MNG-2023-0012,mango,Hoedspruit_A,2025-2026,1,B3,11,18,2026-02-06,JN_01,287.43,20.7,4.0,7.35,6.0,5.0,150.38,148.82,112.7,86.24
MNG-2023-0012,mango,Hoedspruit_A,2025-2026,2,B1,19,7,2026-02-28,TM_01,301.79,19.08,4.0,6.93,7.0,3.0,138.84,148.97,116.07,75.18
MNG-2023-0012,mango,Hoedspruit_A,2025-2026,3,B2,17,28,2026-03-15,TM_02,367.45,20.9,4.0,5.03,5.0,4.0,142.13,168.57,114.7,87.46
MNG-2023-0013,mango,Hoedspruit_A,2025-2026,1,B4,15,21,2026-01-19,TM_02,349.93,15.68,6.0,7.35,8.0,6.0,102.11,153.1,124.81,87.53
MNG-2023-0013,mango,Hoedspruit_A,2025-2026,2,B3,4,9,2026-02-26,TM_02,305.81,16.21,6.0,6.3,5.0,5.0,100.55,150.42,127.15,85.01
MNG-2023-0013,mango,Hoedspruit_A,2025-2026,3,B3,13,22,2026-03-13,TM_03,326.36,16.25,6.0,6.05,4.0,7.0,108.66,157.05,,77.78
MNG-2023-0014,mango,Hoedspruit_A,2025-2026,1,B3,9,23,2026-01-27,TM_01,367.22,12.57,3.0,2.74,5.0,,102.58,99.91,89.5,98.44
MNG-2023-0014,mango,Hoedspruit_A,2025-2026,2,B3,16,18,2026-02-08,TM_02,320.09,,4.0,2.85,6.0,5.0,86.15,101.99,93.29,98.93
MNG-2023-0014,mango,Hoedspruit_A,2025-2026,3,B4,13,14,2026-03-09,JN_01,389.87,14.58,5.0,1.91,6.0,5.0,81.6,98.22,95.54,86.36
MNG-2023-0015,mango,Hoedspruit_A,2025-2026,1,B4,18,11,2026-02-10,TM_03,339.7,16.51,3.0,6.48,4.0,7.0,152.86,160.37,89.48,77.32
MNG-2023-0015,mango,Hoedspruit_A,2025-2026,2,B3,11,16,2026-01-26,TM_01,334.25,19.03,3.0,6.02,,6.0,149.79,149.84,100.56,74.91
MNG-2023-0015,mango,Hoedspruit_A,2025-2026,3,B2,16,3,2026-01-26,JN_01,305.61,16.18,4.0,6.41,5.0,5.0,137.93,156.87,109.58,74.63
MNG-2023-0016,mango,Hoedspruit_A,2025-2026,1,B1,11,4,2026-01-27,TM_02,357.45,16.13,6.0,3.45,6.0,5.0,130.49,135.96,139.53,83.76
MNG-2023-0016,mango,Hoedspruit_A,2025-2026,2,B3,3,6,2026-02-12,TM_03,369.25,15.85,5.0,4.09,8.0,6.0,129.42,140.13,144.16,91.07
MNG-2023-0016,mango,Hoedspruit_A,2025-2026,3,B2,19,4,2026-02-08,TM_01,371.82,16.33,4.0,4.89,7.0,6.0,131.62,141.92,137.32,80.73
MNG-2023-0017,mango,Hoedspruit_A,2025-2026,1,B1,7,18,2026-02-12,TM_02,379.34,16.84,4.0,6.27,6.0,5.0,78.74,133.11,83.77,
MNG-2023-0017,mango,Hoedspruit_A,2025-2026,2,B2,19,3,2026-02-06,JN_01,297.92,15.05,4.0,5.69,6.0,5.0,49.09,117.12,84.32,59.32
MNG-2023-0017,mango,Hoedspruit_A,2025-2026,3,B1,6,20,2026-02-28,TM_03,429.22,15.76,3.0,,6.0,5.0,49.26,130.66,84.05,72.68
MNG-2023-0018,mango,Hoedspruit_A,2025-2026,1,B3,3,4,2026-03-12,JN_01,376.27,17.68,6.0,1.05,5.0,6.0,135.03,117.93,109.46,101.33
MNG-2023-0018,mango,Hoedspruit_A,2025-2026,2,B1,19,11,2026-02-25,TM_03,334.66,17.61,5.0,2.01,5.0,4.0,149.0,102.11,102.0,108.59
MNG-2023-0018,mango,Hoedspruit_A,2025-2026,3,B3,2,23,2026-02-04,JN_01,392.22,17.14,4.0,1.28,5.0,4.0,137.47,124.18,110.83,93.76
MNG-2023-0019,mango,Hoedspruit_A,2025-2026,1,B1,13,29,2026-02-23,TM_01,361.5,17.05,6.0,6.54,8.0,6.0,114.61,140.04,109.63,79.41
MNG-2023-0019,mango,Hoedspruit_A,2025-2026,2,B3,19,1,2026-02-16,TM_03,364.63,,7.0,4.31,6.0,4.0,130.23,121.57,130.94,83.48
MNG-2023-0019,mango,Hoedspruit_A,2025-2026,3,B3,9,21,2026-02-05,TM_01,339.46,19.51,7.0,5.65,8.0,4.0,102.62,129.0,113.19,81.31
MNG-2023-0020,mango,Hoedspruit_A,2025-2026,1,B1,4,18,2026-02-09,TM_03,301.86,15.92,4.0,3.28,6.0,4.0,102.12,114.86,125.51,76.82
MNG-2023-0020,mango,Hoedspruit_A,2025-2026,2,B3,18,5,2026-02-11,TM_02,279.59,17.23,5.0,3.52,6.0,4.0,115.2,114.19,137.13,67.34
MNG-2023-0020,mango,Hoedspruit_A,2025-2026,3,B3,9,15,2026-01-20,JN_01,343.58,15.87,5.0,2.34,5.0,4.0,101.23,138.1,118.81,57.74
MNG-2018-0001,mango,Hoedspruit_B,2025-2026,2,B3,7,23,2026-02-09,TM_03,348.74,14.66,6.0,5.92,2.0,4.0,84.07,138.73,118.9,66.66
MNG-2018-0001,mango,Hoedspruit_B,2025-2026,3,B3,17,22,2026-03-13,TM_01,1202.56,13.21,6.0,7.92,3.0,5.0,92.21,142.02,99.3,69.13
MNG-2018-0002,mango,Hoedspruit_B,2025-2026,1,B1,4,27,2026-01-30,TM_01,343.18,17.16,4.0,5.75,5.0,6.0,85.17,146.62,107.01,73.88
MNG-2018-0003,mango,Hoedspruit_B,2025-2026,1,B2,12,3,2026-03-09,JN_01,330.05,13.03,6.0,4.06,3.0,6.0,78.01,143.19,117.38,74.62
MNG-2018-0003,mango,Hoedspruit_B,2025-2026,2,B4,6,24,2026-01-27,TM_01,324.59,14.05,6.0,4.77,3.0,5.0,117.09,122.18,113.22,84.56
MNG-2018-0003,mango,Hoedspruit_B,2025-2026,3,B1,13,23,2026-02-17,JN_01,344.59,13.43,7.0,4.84,5.0,6.0,91.94,129.39,113.32,88.29
MNG-2018-0004,mango,Hoedspruit_B,2025-2026,1,B4,10,13,2026-02-03,TM_02,427.59,16.21,6.0,3.0,6.0,6.0,61.36,125.09,95.34,88.07
MNG-2018-0004,mango,Hoedspruit_B,2025-2026,2,B4,14,20,2026-02-14,TM_01,433.21,15.59,5.0,2.67,5.0,6.0,90.11,120.18,106.64,95.18
MNG-2018-0004,mango,Hoedspruit_B,2025-2026,3,B2,1,9,2026-02-20,TM_02,423.62,15.38,4.0,3.39,5.0,8.0,48.36,132.43,116.51,95.71
MNG-2018-0005,mango,Hoedspruit_B,2025-2026,1,B2,17,4,2026-03-04,TM_01,373.91,16.65,,6.07,5.0,6.0,75.97,134.04,118.34,79.58
MNG-2018-0005,mango,Hoedspruit_B,2025-2026,2,B4,14,24,2026-02-10,TM_03,370.37,16.29,5.0,5.1,5.0,7.0,79.84,156.56,118.17,79.37
MNG-2018-0005,mango,Hoedspruit_B,2025-2026,3,B3,4,26,2026-03-13,JN_01,377.09,17.02,4.0,4.18,6.0,5.0,111.13,137.23,128.89,83.83
MNG-2018-0006,mango,Hoedspruit_B,2025-2026,1,B2,19,1,2026-02-09,TM_02,351.85,16.28,2.0,4.32,4.0,5.0,62.69,160.39,94.77,91.92
MNG-2018-0006,mango,Hoedspruit_B,2025-2026,2,B2,15,6,2026-01-22,TM_02,341.29,16.63,3.0,4.25,3.0,4.0,50.02,163.45,97.24,103.16
MNG-2018-0006,mango,Hoedspruit_B,2025-2026,3,B1,19,21,2026-02-01,JN_01,441.4,16.29,4.0,3.63,4.0,4.0,79.52,161.57,100.53,79.34
MNG-2018-0007,mango,Hoedspruit_B,2025-2026,1,B3,17,13,2026-03-12,TM_01,288.64,17.3,6.0,6.15,8.0,8.0,71.09,130.62,,82.68
MNG-2018-0007,mango,Hoedspruit_B,2025-2026,2,B3,12,28,2026-01-24,JN_01,283.24,15.55,6.0,4.09,6.0,6.0,79.87,146.48,110.27,73.11
MNG-2018-0007,mango,Hoedspruit_B,2025-2026,3,B4,17,22,2026-02-28,TM_02,294.82,15.25,6.0,5.46,6.0,7.0,51.46,144.47,120.81,74.78
MNG-2018-0008,mango,Hoedspruit_B,2025-2026,1,B1,6,27,2026-03-01,TM_03,296.18,11.8,4.0,6.9,5.0,6.0,46.31,146.97,119.47,79.58
MNG-2018-0008,mango,Hoedspruit_B,2025-2026,2,B4,12,21,2026-01-29,JN_01,,13.06,4.0,4.93,6.0,6.0,53.87,142.83,113.12,77.37
MNG-2018-0008,mango,Hoedspruit_B,2025-2026,3,B4,15,18,2026-01-26,TM_03,289.99,15.07,7.0,5.23,4.0,5.0,68.46,151.74,119.37,82.92
MNG-2018-0009,mango,Hoedspruit_B,2025-2026,1,B4,18,25,2026-01-27,TM_01,359.59,15.0,6.0,3.32,2.0,5.0,88.09,155.16,118.31,76.98
MNG-2018-0009,mango,Hoedspruit_B,2025-2026,2,B3,9,17,2026-02-28,TM_01,333.36,14.32,5.0,,3.0,7.0,71.6,145.25,96.45,77.28
MNG-2018-0009,mango,Hoedspruit_B,2025-2026,3,B2,19,22,2026-03-12,JN_01,291.32,13.89,5.0,4.37,2.0,7.0,77.71,135.28,101.43,79.27
MNG-2018-0010,mango,Hoedspruit_B,2025-2026,1,B1,13,7,2026-03-10,TM_03,377.91,16.41,5.0,4.29,2.0,4.0,55.72,141.4,110.23,79.29
MNG-2018-0010,mango,Hoedspruit_B,2025-2026,2,B1,9,23,2026-01-19,TM_03,330.2,16.56,6.0,5.46,4.0,4.0,58.25,123.7,118.1,76.15
MNG-2018-0010,mango,Hoedspruit_B,2025-2026,3,B4,4,23,2026-02-22,TM_03,361.61,17.48,5.0,4.66,3.0,5.0,68.38,120.89,117.19,71.02
MNG-2018-0011,mango,Hoedspruit_B,2025-2026,2,B1,12,4,2026-02-06,JN_01,335.89,18.58,4.0,6.15,3.0,5.0,60.44,122.51,129.22,63.99
MNG-2018-0011,mango,Hoedspruit_B,2025-2026,3,B1,19,16,2026-01-30,TM_03,329.92,18.89,5.0,5.59,2.0,5.0,41.45,123.41,133.02,63.29
MNG-2018-0012,mango,Hoedspruit_B,2025-2026,1,B4,7,8,2026-01-16,JN_01,364.01,16.56,5.0,2.07,5.0,4.0,86.37,139.39,135.05,77.52
MNG-2018-0012,mango,Hoedspruit_B,2025-2026,2,B1,16,16,2026-02-09,TM_03,322.11,17.25,4.0,2.56,6.0,5.0,74.9,134.71,118.73,78.74
MNG-2018-0012,mango,Hoedspruit_B,2025-2026,3,B3,6,21,2026-02-24,JN_01,332.88,17.05,5.0,2.95,4.0,5.0,104.37,126.65,147.87,70.97
MNG-2018-0013,mango,Hoedspruit_B,2025-2026,1,B3,5,10,2026-01-30,TM_03,296.5,16.23,7.0,6.37,7.0,7.0,89.98,133.14,99.94,69.17
MNG-2018-0013,mango,Hoedspruit_B,2025-2026,2,B2,9,10,2026-03-07,JN_01,273.0,16.45,7.0,5.98,7.0,7.0,99.4,130.55,109.13,64.16
MNG-2018-0013,mango,Hoedspruit_B,2025-2026,3,B4,12,15,2026-02-05,TM_01,321.93,16.6,5.0,6.43,6.0,5.0,101.54,114.84,91.15,64.95
MNG-2018-0014,mango,Hoedspruit_B,2025-2026,1,B1,11,10,2026-03-01,TM_02,370.79,12.9,6.0,4.23,,3.0,84.08,158.2,142.73,104.68
MNG-2018-0014,mango,Hoedspruit_B,2025-2026,2,B2,9,12,2026-01-17,TM_01,333.11,12.46,7.0,4.57,2.0,4.0,89.46,154.65,138.24,114.71
MNG-2018-0015,mango,Hoedspruit_B,2025-2026,1,B1,8,17,2026-03-09,TM_01,328.73,14.67,3.0,-3.69,4.0,5.0,36.59,129.36,136.48,81.57
