genotype_id,crop,site,season,rep,block,row,tree_position,evaluation_date,evaluator,fruit_weight_g,brix_content,skin_color_score,flesh_firmness_kg,disease_resistance_score,tree_vigor_score,yield_kg_per_tree,days_to_maturity,fruit_length_mm,fruit_width_mm
MNG-2022-0006,mango,Hoedspruit_A,2023-2024,3,B2,6,29,2024-02-25,TM_02,302.24,16.46,7.0,3.3,4.0,5.0,113.91,143.1,121.31,94.0
MNG-2022-0007,mango,Hoedspruit_A,2023-2024,1,B4,17,29,2024-01-25,TM_02,374.38,20.09,6.0,5.03,5.0,6.0,55.44,137.96,119.38,84.91
MNG-2022-0007,mango,Hoedspruit_A,2023-2024,2,B4,15,21,2024-02-05,TM_01,416.33,17.3,6.0,4.8,4.0,6.0,50.48,149.07,125.23,76.9
MNG-2022-0007,mango,Hoedspruit_A,2023-2024,3,B4,10,6,2024-01-31,TM_02,336.0,16.67,6.0,6.33,4.0,7.0,59.09,118.11,120.64,89.5
MNG-2022-0008,mango,Hoedspruit_A,2023-2024,1,B2,11,21,2024-01-30,TM_03,410.04,15.46,4.0,4.65,5.0,5.0,111.02,145.86,120.46,72.08
MNG-2022-0008,mango,Hoedspruit_A,2023-2024,2,B3,14,5,2024-03-10,TM_03,406.65,17.03,4.0,3.27,5.0,5.0,135.31,158.3,107.39,72.68
MNG-2022-0008,mango,Hoedspruit_A,2023-2024,3,B1,12,29,2024-02-05,TM_03,384.12,16.59,2.0,3.88,5.0,6.0,122.09,126.79,109.38,64.71
MNG-2022-0009,mango,Hoedspruit_A,2023-2024,1,B4,14,23,2024-01-15,TM_02,378.14,16.97,4.0,4.34,4.0,6.0,100.37,137.23,123.58,60.38
MNG-2022-0009,mango,Hoedspruit_A,2023-2024,2,B1,6,8,2024-02-07,TM_03,400.7,16.54,5.0,4.23,5.0,4.0,98.32,136.04,103.05,59.09
MNG-2022-0009,mango,Hoedspruit_A,2023-2024,3,B3,1,12,2024-01-24,TM_01,369.5,15.84,4.0,2.75,5.0,6.0,118.18,138.84,99.81,57.89
MNG-2022-0010,mango,Hoedspruit_A,2023-2024,1,B2,13,17,2024-02-03,TM_01,323.13,17.58,5.0,6.59,5.0,7.0,92.28,147.79,109.47,81.87
MNG-2022-0010,mango,Hoedspruit_A,2023-2024,2,B1,7,22,2024-01-24,TM_02,308.79,16.14,4.0,5.58,4.0,6.0,86.77,143.35,111.59,73.3
MNG-2022-0010,mango,Hoedspruit_A,2023-2024,3,B1,16,28,2024-02-10,TM_03,340.74,16.81,5.0,7.11,5.0,7.0,87.04,139.99,116.58,72.38
MNG-2022-0011,mango,Hoedspruit_A,2023-2024,1,B2,17,28,2024-03-06,TM_03,425.34,11.7,2.0,2.94,5.0,6.0,96.93,146.64,138.28,87.8
MNG-2022-0011,mango,Hoedspruit_A,2023-2024,3,B1,4,6,2024-01-21,TM_01,383.66,11.61,4.0,4.45,5.0,6.0,91.58,138.31,128.89,85.67
MNG-2022-0012,mango,Hoedspruit_A,2023-2024,1,B3,12,18,2024-03-12,JN_01,372.48,18.81,6.0,3.31,6.0,6.0,89.11,163.86,72.78,63.39
MNG-2022-0012,mango,Hoedspruit_A,2023-2024,2,B2,9,24,2024-02-24,TM_01,394.16,17.6,6.0,2.77,6.0,6.0,70.62,153.31,80.6,69.38
MNG-2022-0012,mango,Hoedspruit_A,2023-2024,3,B3,5,17,2024-02-06,JN_01,330.47,17.9,6.0,-3.73,6.0,5.0,79.97,143.07,74.18,63.11
MNG-2022-0013,mango,Hoedspruit_A,2023-2024,1,B1,18,6,2024-03-11,TM_02,292.27,15.93,5.0,3.11,3.0,5.0,147.52,159.78,111.42,80.32
MNG-2022-0013,mango,Hoedspruit_A,2023-2024,2,B2,9,13,2024-01-30,JN_01,293.8,15.7,5.0,2.51,4.0,6.0,120.59,154.24,102.05,86.75
MNG-2022-0013,mango,Hoedspruit_A,2023-2024,3,B4,7,9,2024-01-24,TM_01,291.12,16.06,5.0,2.53,3.0,6.0,126.42,164.65,97.24,75.25
MNG-2022-0014,mango,Hoedspruit_A,2023-2024,1,B4,4,28,2024-02-12,TM_01,325.24,13.35,6.0,3.15,4.0,4.0,50.02,126.36,119.27,77.06
MNG-2022-0014,mango,Hoedspruit_A,2023-2024,2,B2,14,26,2024-02-13,TM_03,318.7,13.17,6.0,1.97,6.0,4.0,77.64,148.57,110.31,81.58
MNG-2022-0014,mango,Hoedspruit_A,2023-2024,3,B4,5,16,2024-01-23,TM_03,263.08,12.71,4.0,3.08,3.0,4.0,58.46,136.15,106.45,92.87
MNG-2022-0015,mango,Hoedspruit_A,2023-2024,1,B3,8,15,2024-03-07,TM_03,306.68,18.84,4.0,4.47,6.0,4.0,58.77,149.87,113.18,70.96
MNG-2022-0015,mango,Hoedspruit_A,2023-2024,2,B3,17,29,2024-01-24,TM_02,277.76,18.47,4.0,5.89,4.0,4.0,84.97,143.13,125.93,72.09
MNG-2022-0015,mango,Hoedspruit_A,2023-2024,3,B4,10,3,2024-02-21,TM_02,275.41,17.84,4.0,-5.16,6.0,5.0,68.14,142.25,123.42,77.35
MNG-2022-0016,mango,Hoedspruit_A,2023-2024,2,B1,11,11,2024-03-07,JN_01,388.46,18.7,6.0,5.89,9.0,8.0,62.39,105.33,125.69,66.04
MNG-2022-0017,mango,Hoedspruit_A,2023-2024,1,B3,14,6,2024-03-12,JN_01,292.66,15.93,6.0,4.4,3.0,5.0,70.84,132.72,148.63,89.87
MNG-2022-0017,mango,Hoedspruit_A,2023-2024,2,B4,12,27,2024-02-11,TM_01,321.31,16.67,6.0,5.14,4.0,4.0,63.7,118.67,145.02,82.44
MNG-2022-0017,mango,Hoedspruit_A,2023-2024,3,B4,6,15,2024-03-05,TM_03,293.24,17.76,6.0,5.03,6.0,5.0,65.07,127.34,142.47,85.11
MNG-2022-0018,mango,Hoedspruit_A,2023-2024,1,B1,11,7,2024-02-07,JN_01,404.95,16.5,5.0,3.21,2.0,3.0,36.09,116.72,90.48,83.19
MNG-2022-0018,mango,Hoedspruit_A,2023-2024,2,B2,14,4,2024-02-16,JN_01,400.87,14.24,6.0,3.35,1.0,4.0,58.07,113.47,105.07,108.79
MNG-2022-0018,mango,Hoedspruit_A,2023-2024,3,B2,8,6,2024-02-22,TM_01,368.98,16.82,4.0,3.48,,4.0,27.9,100.51,105.97,100.95
MNG-2022-0019,mango,Hoedspruit_A,2023-2024,1,B2,16,6,2024-03-08,TM_01,355.92,18.8,6.0,6.8,4.0,6.0,100.55,135.31,116.76,82.63
MNG-2022-0019,mango,Hoedspruit_A,2023-2024,2,B2,4,22,2024-01-18,TM_02,355.1,17.77,6.0,5.31,4.0,6.0,132.89,127.68,107.9,90.71
MNG-2022-0019,mango,Hoedspruit_A,2023-2024,3,B2,11,27,2024-02-05,TM_03,363.27,18.73,5.0,4.57,2.0,6.0,87.6,132.66,113.85,88.61
MNG-2022-0020,mango,Hoedspruit_A,2023-2024,1,B4,9,12,2024-02-05,TM_01,341.22,15.59,4.0,4.28,5.0,4.0,105.37,134.84,131.73,89.78
MNG-2022-0020,mango,Hoedspruit_A,2023-2024,2,B1,6,19,2024-02-23,TM_01,371.74,15.02,4.0,5.76,9.0,5.0,80.26,143.31,131.87,99.87
MNG-2022-0020,mango,Hoedspruit_A,2023-2024,3,B3,10,19,2024-02-16,TM_03,318.42,14.17,3.0,3.82,5.0,6.0,74.96,130.81,124.01,95.87
MNG-2022-0021,mango,Hoedspruit_A,2023-2024,2,B1,18,21,2024-01-15,TM_01,368.97,14.38,7.0,3.56,6.0,4.0,84.02,105.45,,50.51
MNG-2022-0021,mango,Hoedspruit_A,2023-2024,3,B1,18,6,2024-01-15,JN_01,378.97,15.0,7.0,3.41,6.0,6.0,86.77,116.69,108.43,69.72
MNG-2022-0022,mango,Hoedspruit_A,2023-2024,1,B1,2,6,2024-02-20,JN_01,401.2,18.58,4.0,4.3,6.0,6.0,111.26,146.37,143.58,64.83
MNG-2022-0022,mango,Hoedspruit_A,2023-2024,2,B4,14,4,2024-01-16,JN_01,373.84,19.05,4.0,5.0,3.0,5.0,87.07,135.67,151.06,80.69
MNG-2022-0022,mango,Hoedspruit_A,2023-2024,3,B1,19,25,2024-02-20,JN_01,367.46,20.0,5.0,6.48,5.0,5.0,103.81,142.45,132.41,74.94
MNG-2022-0023,mango,Hoedspruit_A,2023-2024,1,B3,8,24,2024-02-13,JN_01,435.64,15.18,7.0,4.27,3.0,6.0,61.67,149.12,119.62,90.11
MNG-2022-0023,mango,Hoedspruit_A,2023-2024,2,B1,16,17,2024-02-03,TM_02,407.4,17.71,6.0,2.95,6.0,5.0,73.22,148.62,124.33,86.44
MNG-2022-0023,mango,Hoedspruit_A,2023-2024,3,B1,10,1,2024-01-23,JN_01,420.22,16.17,7.0,3.03,4.0,5.0,61.14,157.32,114.21,81.36
MNG-2022-0024,mango,Hoedspruit_A,2023-2024,1,B4,1,16,2024-03-06,TM_03,413.26,21.7,6.0,5.23,5.0,5.0,78.95,154.4,105.23,80.13
MNG-2022-0024,mango,Hoedspruit_A,2023-2024,2,B4,3,12,2024-01-28,TM_03,378.84,19.35,5.0,5.24,5.0,5.0,57.4,169.87,111.22,76.6
MNG-2022-0024,mango,Hoedspruit_A,2023-2024,3,B3,4,16,2024-03-10,JN_01,401.01,19.44,5.0,5.91,3.0,5.0,81.61,142.72,115.37,76.83
MNG-2022-0025,mango,Hoedspruit_A,2023-2024,1,B4,15,8,2024-01-17,JN_01,384.26,11.43,3.0,6.17,5.0,6.0,51.48,141.48,125.06,86.23
MNG-2022-0025,mango,Hoedspruit_A,2023-2024,2,B1,12,28,2024-02-19,TM_02,351.6,13.09,3.0,4.69,5.0,6.0,34.89,137.81,138.08,89.21
MNG-2022-0025,mango,Hoedspruit_A,2023-2024,3,B1,6,26,2024-02-12,TM_01,437.36,13.93,4.0,6.55,5.0,5.0,48.3,133.1,137.14,81.85
MNG-2022-0026,mango,Hoedspruit_A,2023-2024,1,B3,13,22,2024-01-26,TM_01,317.5,15.7,4.0,1.96,4.0,6.0,79.65,121.57,99.08,68.53
MNG-2022-0026,mango,Hoedspruit_A,2023-2024,2,B4,18,12,2024-03-05,TM_02,384.24,16.19,5.0,1.32,6.0,7.0,41.5,120.22,,64.21
MNG-2022-0026,mango,Hoedspruit_A,2023-2024,3,B1,6,19,2024-01-29,JN_01,347.35,14.46,5.0,0.63,5.0,7.0,66.02,141.86,95.5,71.47
MNG-2023-0001,mango,Hoedspruit_A,2023-2024,1,B3,6,2,2024-02-10,JN_01,369.18,12.84,8.0,4.64,4.0,3.0,67.56,167.26,68.14,62.34
MNG-2023-0001,mango,Hoedspruit_A,2023-2024,2,B3,3,27,2024-01-15,JN_01,355.0,13.63,6.0,6.45,3.0,3.0,54.97,172.24,84.62,81.91
MNG-2023-0001,mango,Hoedspruit_A,2023-2024,3,B4,3,17,2024-02-02,JN_01,355.21,12.93,8.0,4.1,5.0,3.0,78.5,139.55,68.72,71.85
MNG-2023-0002,mango,Hoedspruit_A,2023-2024,1,B2,13,29,2024-02-10,JN_01,310.64,19.64,6.0,5.03,7.0,7.0,73.21,134.03,97.36,93.08
MNG-2023-0002,mango,Hoedspruit_A,2023-2024,2,B4,5,7,2024-02-24,TM_02,307.3,19.55,4.0,5.94,5.0,7.0,75.78,147.28,83.49,91.77
MNG-2023-0002,mango,Hoedspruit_A,2023-2024,3,B1,3,22,2024-02-22,TM_02,335.68,19.43,3.0,6.21,6.0,7.0,75.95,130.97,88.02,97.77
MNG-2023-0003,mango,Hoedspruit_A,2023-2024,1,B4,8,10,2024-01-15,TM_03,282.53,13.97,6.0,1.05,5.0,7.0,71.88,136.37,111.5,82.34
MNG-2023-0003,mango,Hoedspruit_A,2023-2024,2,B3,7,11,2024-03-14,TM_01,371.16,15.71,4.0,2.32,6.0,7.0,110.08,123.98,,95.7
MNG-2023-0003,mango,Hoedspruit_A,2023-2024,3,B2,11,12,2024-01-22,JN_01,335.58,16.29,5.0,2.59,6.0,7.0,80.35,126.03,110.17,83.14
MNG-2023-0004,mango,Hoedspruit_A,2023-2024,1,B3,10,28,2024-02-03,JN_01,238.42,15.38,7.0,3.5,6.0,7.0,88.97,145.58,159.59,79.69
MNG-2023-0004,mango,Hoedspruit_A,2023-2024,2,B2,15,29,2024-02-03,JN_01,317.06,15.73,6.0,4.73,8.0,6.0,109.82,137.41,157.1,82.16
MNG-2023-0004,mango,Hoedspruit_A,2023-2024,3,B4,7,21,2024-01-24,TM_02,289.82,13.32,7.0,4.03,6.0,6.0,85.99,151.99,,81.65
MNG-2023-0005,mango,Hoedspruit_A,2023-2024,1,B1,9,18,2024-03-08,JN_01,328.25,14.21,6.0,3.16,,7.0,103.51,12.05,,246.49
MNG-2023-0005,mango,Hoedspruit_A,2023-2024,2,B2,14,25,2024-02-25,JN_01,362.15,16.79,7.0,3.95,2.0,8.0,107.16,142.82,126.84,72.15
MNG-2023-0005,mango,Hoedspruit_A,2023-2024,3,B2,12,8,2024-02-16,JN_01,311.36,18.84,5.0,3.52,3.0,9.0,84.86,125.61,136.56,81.3
MNG-2023-0006,mango,Hoedspruit_A,2023-2024,1,B3,3,10,2024-02-28,TM_02,376.87,20.29,3.0,5.54,7.0,6.0,75.65,,103.79,82.05
MNG-2023-0006,mango,Hoedspruit_A,2023-2024,2,B1,3,11,2024-01-25,TM_02,353.67,18.76,4.0,5.27,7.0,5.0,70.28,138.25,108.14,74.49
MNG-2023-0006,mango,Hoedspruit_A,2023-2024,3,B2,14,13,2024-02-24,TM_03,327.27,18.0,4.0,6.34,9.0,1.0,88.75,120.27,106.31,71.77
MNG-2023-0007,mango,Hoedspruit_A,2023-2024,1,B2,14,4,2024-03-03,TM_02,333.37,19.17,3.0,6.76,2.0,6.0,75.14,147.11,130.62,98.14
MNG-2023-0007,mango,Hoedspruit_A,2023-2024,2,B2,7,25,2024-01-22,TM_03,368.56,19.03,3.0,,4.0,5.0,53.37,151.53,128.8,85.93
MNG-2023-0007,mango,Hoedspruit_A,2023-2024,3,B3,10,26,2024-01-17,TM_01,331.4,15.8,1.0,5.6,4.0,6.0,62.92,163.28,138.53,92.43
MNG-2023-0008,mango,Hoedspruit_A,2023-2024,1,B3,12,18,2024-03-08,JN_01,291.09,17.33,6.0,2.74,5.0,7.0,103.0,146.88,108.95,85.9
MNG-2023-0008,mango,Hoedspruit_A,2023-2024,2,B1,13,9,2024-02-10,TM_03,267.36,16.92,6.0,0.81,6.0,6.0,87.88,148.43,118.67,95.38
MNG-2023-0008,mango,Hoedspruit_A,2023-2024,3,B3,15,8,2024-02-15,JN_01,290.03,18.89,7.0,1.19,6.0,,108.33,150.87,102.7,101.11
MNG-2023-0009,mango,Hoedspruit_A,2023-2024,1,B4,3,6,2024-03-08,TM_03,411.01,12.81,4.0,5.89,2.0,6.0,97.41,125.89,130.56,60.21
MNG-2023-0009,mango,Hoedspruit_A,2023-2024,2,B2,7,24,2024-02-29,TM_02,398.8,,6.0,2.98,3.0,6.0,98.56,138.11,119.89,72.57
MNG-2023-0009,mango,Hoedspruit_A,2023-2024,3,B3,6,6,2024-03-01,JN_01,414.25,9.96,5.0,4.9,3.0,6.0,98.29,123.33,119.41,61.7
MNG-2023-0010,mango,Hoedspruit_A,2023-2024,1,B4,11,13,2024-03-01,TM_01,343.64,17.91,4.0,5.12,1.0,7.0,101.2,138.9,130.38,68.25
MNG-2023-0010,mango,Hoedspruit_A,2023-2024,3,B2,17,16,2024-03-08,TM_01,379.71,19.89,5.0,4.42,2.0,7.0,77.1,140.12,129.9,65.6
MNG-2023-0011,mango,Hoedspruit_A,2023-2024,1,B4,10,14,2024-02-17,TM_01,429.7,16.65,7.0,3.87,4.0,6.0,88.64,134.86,110.24,86.16
MNG-2023-0011,mango,Hoedspruit_A,2023-2024,2,B4,18,13,2024-01-18,JN_01,424.93,15.99,5.0,4.43,5.0,5.0,62.24,144.4,129.19,86.74
MNG-2023-0011,mango,Hoedspruit_A,2023-2024,3,B4,3,17,2024-02-17,TM_01,1208.28,15.57,6.0,2.81,3.0,6.0,92.57,154.97,128.47,90.22
MNG-2023-0012,mango,Hoedspruit_A,2023-2024,1,B1,3,26,2024-02-16,TM_01,321.22,21.74,4.0,6.09,7.0,4.0,107.32,137.55,134.01,74.92
MNG-2023-0012,mango,Hoedspruit_A,2023-2024,2,B2,4,6,2024-02-10,TM_03,382.77,21.1,4.0,6.69,,6.0,128.01,145.63,127.64,84.28
MNG-2023-0012,mango,Hoedspruit_A,2023-2024,3,B3,19,10,2024-03-04,TM_03,363.3,20.98,3.0,5.23,6.0,4.0,127.92,169.01,138.59,82.87
MNG-2023-0013,mango,Hoedspruit_A,2023-2024,1,B3,19,4,2024-01-24,JN_01,362.83,16.71,5.0,6.26,6.0,4.0,120.62,162.21,116.32,87.77
MNG-2023-0013,mango,Hoedspruit_A,2023-2024,2,B2,17,25,2024-02-02,TM_02,321.53,16.31,6.0,5.75,6.0,4.0,115.46,157.77,113.45,93.72
MNG-2023-0013,mango,Hoedspruit_A,2023-2024,3,B1,13,15,2024-03-03,TM_01,307.02,15.46,6.0,6.6,5.0,5.0,108.85,149.02,131.0,89.69
MNG-2023-0014,mango,Hoedspruit_A,2023-2024,1,B4,12,20,2024-02-22,JN_01,398.97,12.78,5.0,2.49,7.0,5.0,62.22,105.46,100.62,95.47
MNG-2023-0014,mango,Hoedspruit_A,2023-2024,2,B4,14,2,2024-02-07,TM_02,344.32,13.87,4.0,2.81,4.0,5.0,99.74,117.26,101.22,87.44
MNG-2023-0014,mango,Hoedspruit_A,2023-2024,3,B1,4,2,2024-03-02,TM_03,307.88,14.54,5.0,2.45,6.0,6.0,66.43,102.04,86.52,91.14
MNG-2023-0015,mango,Hoedspruit_A,2023-2024,1,B3,6,3,2024-02-13,JN_01,363.2,16.6,4.0,6.45,9.0,6.0,136.97,156.27,105.82,73.41
MNG-2023-0015,mango,Hoedspruit_A,2023-2024,3,B3,5,19,2024-02-20,TM_02,345.08,16.06,3.0,7.24,4.0,6.0,141.06,150.69,106.42,65.25
MNG-2023-0016,mango,Hoedspruit_A,2023-2024,1,B4,7,13,2024-02-27,JN_01,365.28,17.73,7.0,4.67,8.0,5.0,112.25,139.2,152.42,81.68
MNG-2023-0016,mango,Hoedspruit_A,2023-2024,2,B1,5,7,2024-02-25,TM_03,337.92,17.59,3.0,3.38,6.0,5.0,136.26,136.73,-145.19,80.12
MNG-2023-0016,mango,Hoedspruit_A,2023-2024,3,B1,2,27,2024-02-17,TM_03,305.5,17.41,5.0,3.62,8.0,,141.49,152.07,135.87,87.14
MNG-2023-0017,mango,Hoedspruit_A,2023-2024,1,B1,17,15,2024-02-18,TM_01,368.78,16.31,5.0,5.57,6.0,4.0,68.42,125.35,92.72,61.93
MNG-2023-0017,mango,Hoedspruit_A,2023-2024,2,B4,11,7,2024-02-29,TM_03,343.6,14.16,6.0,4.09,7.0,6.0,55.4,125.24,96.82,62.92
MNG-2023-0017,mango,Hoedspruit_A,2023-2024,3,B4,12,25,2024-01-25,TM_02,422.34,14.93,3.0,6.39,6.0,5.0,66.75,126.79,82.48,62.02
MNG-2023-0018,mango,Hoedspruit_A,2023-2024,1,B3,12,26,2024-02-23,TM_01,348.27,21.02,5.0,1.8,2.0,4.0,128.49,110.73,109.33,93.03
MNG-2023-0018,mango,Hoedspruit_A,2023-2024,2,B2,18,17,2024-02-15,TM_03,386.01,20.44,5.0,0.32,5.0,5.0,132.75,125.38,97.43,94.45
MNG-2023-0018,mango,Hoedspruit_A,2023-2024,3,B4,11,11,2024-03-06,TM_02,346.73,17.31,4.0,1.07,4.0,5.0,140.79,117.43,115.04,96.81
MNG-2023-0019,mango,Hoedspruit_A,2023-2024,1,B3,15,15,2024-02-14,TM_03,383.0,16.87,7.0,5.77,7.0,,92.58,120.53,101.81,73.25
MNG-2023-0019,mango,Hoedspruit_A,2023-2024,2,B2,18,7,2024-03-06,JN_01,336.66,17.57,7.0,5.92,6.0,3.0,116.85,117.68,115.61,83.06
MNG-2023-0019,mango,Hoedspruit_A,2023-2024,3,B1,8,4,2024-02-15,TM_01,1076.57,17.77,7.0,4.92,7.0,5.0,91.8,121.11,124.45,89.03
MNG-2023-0020,mango,Hoedspruit_A,2023-2024,1,B2,11,7,2024-03-05,TM_01,343.0,14.54,5.0,2.89,3.0,5.0,85.2,,109.55,71.55
MNG-2023-0020,mango,Hoedspruit_A,2023-2024,2,B1,8,18,2024-03-13,TM_01,,17.98,4.0,1.3,3.0,3.0,98.83,117.02,119.52,63.62
MNG-2023-0020,mango,Hoedspruit_A,2023-2024,3,B3,3,2,2024-03-13,TM_02,353.54,17.92,4.0,2.7,5.0,4.0,83.76,127.12,,75.41
MNG-2018-0001,mango,Hoedspruit_B,2023-2024,1,B1,18,20,2024-02-14,JN_01,384.66,15.88,6.0,7.01,1.0,3.0,62.67,12.97,114.06,69.56
MNG-2018-0001,mango,Hoedspruit_B,2023-2024,2,B4,2,1,2024-02-24,TM_02,340.21,12.61,7.0,5.67,3.0,3.0,68.88,127.35,99.46,70.77
MNG-2018-0001,mango,Hoedspruit_B,2023-2024,3,B4,11,23,2024-01-18,TM_03,370.59,15.35,5.0,5.77,4.0,3.0,49.4,128.48,125.41,75.9
MNG-2018-0002,mango,Hoedspruit_B,2023-2024,1,B3,17,29,2024-02-25,TM_03,390.18,18.08,5.0,6.99,6.0,5.0,70.39,138.03,122.1,227.03
MNG-2018-0002,mango,Hoedspruit_B,2023-2024,2,B1,4,11,2024-01-17,TM_02,418.94,17.37,7.0,,5.0,4.0,79.88,127.59,331.99,76.52
MNG-2018-0002,mango,Hoedspruit_B,2023-2024,3,B2,19,19,2024-02-27,TM_01,349.84,17.41,6.0,5.69,6.0,4.0,96.86,141.73,134.59,77.17
MNG-2018-0003,mango,Hoedspruit_B,2023-2024,1,B2,11,3,2024-01-30,TM_03,303.51,13.46,7.0,4.0,5.0,5.0,72.01,154.99,112.72,83.44
MNG-2018-0003,mango,Hoedspruit_B,2023-2024,2,B3,16,21,2024-03-14,TM_03,355.98,44.63,8.0,3.32,4.0,5.0,70.24,151.38,121.22,77.76
MNG-2018-0003,mango,Hoedspruit_B,2023-2024,3,B2,4,24,2024-01-16,JN_01,332.29,14.42,7.0,4.9,5.0,5.0,65.55,151.73,119.22,95.94
MNG-2018-0004,mango,Hoedspruit_B,2023-2024,1,B4,7,9,2024-02-22,TM_01,461.91,14.51,4.0,3.42,5.0,6.0,69.96,116.01,112.27,89.25
MNG-2018-0004,mango,Hoedspruit_B,2023-2024,2,B4,4,16,2024-02-23,JN_01,409.71,14.0,5.0,3.43,7.0,6.0,57.97,133.18,113.28,83.58
MNG-2018-0004,mango,Hoedspruit_B,2023-2024,3,B4,14,27,2024-03-02,TM_01,443.64,16.45,5.0,2.56,6.0,6.0,55.65,123.11,100.73,92.66
MNG-2018-0005,mango,Hoedspruit_B,2023-2024,1,B3,1,9,2024-01-22,TM_01,389.99,16.42,6.0,5.27,4.0,5.0,63.24,140.15,108.73,-73.07
MNG-2018-0005,mango,Hoedspruit_B,2023-2024,2,B3,10,7,2024-03-10,TM_02,408.47,16.56,5.0,3.79,6.0,6.0,101.69,160.02,97.28,81.26
MNG-2018-0005,mango,Hoedspruit_B,2023-2024,3,B4,7,12,2024-01-15,TM_03,393.33,17.72,6.0,6.18,5.0,5.0,81.91,147.82,142.59,78.06
MNG-2018-0006,mango,Hoedspruit_B,2023-2024,1,B3,3,2,2024-02-21,TM_02,369.59,19.23,4.0,4.14,4.0,5.0,74.6,163.47,95.06,91.15
MNG-2018-0006,mango,Hoedspruit_B,2023-2024,2,B3,19,13,2024-03-14,TM_01,296.66,16.49,3.0,3.99,4.0,5.0,66.61,168.43,77.18,
MNG-2018-0006,mango,Hoedspruit_B,2023-2024,3,B1,5,13,2024-02-06,TM_02,330.5,17.87,2.0,3.14,6.0,4.0,58.96,153.99,96.23,93.55
MNG-2018-0007,mango,Hoedspruit_B,2023-2024,1,B1,7,9,2024-03-04,JN_01,237.92,16.52,4.0,5.95,5.0,6.0,64.91,129.83,128.0,83.48
MNG-2018-0007,mango,Hoedspruit_B,2023-2024,2,B4,10,16,2024-02-06,TM_03,242.46,15.4,7.0,5.4,6.0,6.0,72.3,129.3,118.59,83.11
MNG-2018-0007,mango,Hoedspruit_B,2023-2024,3,B1,2,1,2024-02-23,TM_01,273.62,14.13,4.0,5.49,7.0,6.0,74.81,134.7,112.11,86.56
MNG-2018-0008,mango,Hoedspruit_B,2023-2024,1,B4,2,24,2024-02-26,TM_02,327.02,11.86,4.0,6.33,5.0,6.0,64.43,151.18,125.23,79.28
MNG-2018-0008,mango,Hoedspruit_B,2023-2024,2,B3,3,9,2024-02-17,TM_03,327.14,13.16,5.0,5.13,4.0,6.0,67.46,140.72,100.74,79.2
MNG-2018-0008,mango,Hoedspruit_B,2023-2024,3,B2,17,7,2024-03-12,TM_02,336.96,12.14,5.0,5.43,6.0,7.0,56.96,134.83,123.47,80.91
MNG-2018-0009,mango,Hoedspruit_B,2023-2024,1,B2,17,11,2024-02-12,TM_01,380.47,13.83,5.0,3.51,1.0,6.0,72.98,140.18,113.66,94.2
MNG-2018-0009,mango,Hoedspruit_B,2023-2024,2,B2,6,24,2024-03-14,TM_02,363.68,15.1,,5.11,6.0,,58.55,148.77,120.22,99.45
MNG-2018-0009,mango,Hoedspruit_B,2023-2024,3,B3,14,27,2024-02-21,TM_02,422.03,14.9,6.0,4.43,2.0,6.0,37.16,142.54,125.38,82.23
MNG-2018-0010,mango,Hoedspruit_B,2023-2024,1,B2,4,8,2024-03-13,TM_01,337.25,15.11,5.0,4.97,1.0,3.0,40.1,125.59,107.63,77.03
MNG-2018-0010,mango,Hoedspruit_B,2023-2024,2,B3,11,29,2024-02-20,TM_01,383.92,15.77,5.0,4.78,3.0,5.0,78.95,125.78,109.98,70.28
MNG-2018-0010,mango,Hoedspruit_B,2023-2024,3,B1,5,28,2024-03-11,TM_03,356.3,16.92,4.0,6.07,3.0,6.0,47.16,123.31,123.86,75.34
MNG-2018-0011,mango,Hoedspruit_B,2023-2024,1,B1,17,19,2024-02-22,TM_01,320.17,17.0,3.0,6.07,3.0,6.0,57.65,136.94,127.39,57.22
MNG-2018-0011,mango,Hoedspruit_B,2023-2024,2,B4,15,19,2024-02-06,TM_01,349.36,17.92,,4.95,3.0,5.0,32.96,139.23,121.6,61.12
MNG-2018-0011,mango,Hoedspruit_B,2023-2024,3,B2,2,23,2024-03-07,TM_01,320.35,19.4,5.0,5.31,4.0,6.0,34.0,128.03,129.34,61.27
MNG-2018-0012,mango,Hoedspruit_B,2023-2024,1,B1,17,2,2024-01-15,JN_01,366.78,15.56,4.0,3.22,5.0,5.0,72.95,139.49,133.03,71.78
MNG-2018-0012,mango,Hoedspruit_B,2023-2024,2,B4,15,28,2024-02-21,TM_02,37.13,16.74,6.0,2.85,5.0,4.0,61.51,152.41,126.46,71.77
MNG-2018-0012,mango,Hoedspruit_B,2023-2024,3,B1,5,5,2024-01-21,TM_01,411.27,16.84,5.0,2.76,4.0,3.0,68.92,138.25,150.21,73.59
MNG-2018-0013,mango,Hoedspruit_B,2023-2024,1,B1,9,17,2024-02-23,TM_03,286.97,17.37,5.0,6.59,5.0,6.0,94.37,116.67,94.79,77.37
MNG-2018-0013,mango,Hoedspruit_B,2023-2024,2,B4,10,28,2024-02-13,TM_03,249.08,16.62,6.0,7.65,7.0,5.0,92.32,115.62,96.45,62.04
MNG-2018-0014,mango,Hoedspruit_B,2023-2024,1,B2,15,21,2024-03-12,TM_01,292.01,12.29,8.0,3.2,3.0,4.0,79.44,152.2,130.55,89.59
