genotype_id,crop,site,season,rep,block,row,tree_position,evaluation_date,evaluator,fruit_weight_g,brix_content,acidity_percent,juice_content_ml,rind_thickness_mm,seed_count,yield_kg_per_tree,days_to_maturity
CIT-2019-0002,citrus,Letsitele_D,2025-2026,1,B2,11,2,2026-05-31,KM_01,155.93,9.72,1.46,90.05,4.2,7.0,99.15,258.08
CIT-2019-0002,citrus,Letsitele_D,2025-2026,2,B2,10,1,2026-06-14,KM_01,183.9,,1.14,95.64,4.59,8.0,124.1,228.71
CIT-2019-0003,citrus,Letsitele_D,2025-2026,2,B3,13,22,2026-05-02,KM_01,195.5,12.74,1.13,,4.31,12.0,91.7,259.12
CIT-2019-0003,citrus,Letsitele_D,2025-2026,3,B3,9,1,2026-06-04,KM_01,167.14,9.82,1.03,93.47,4.62,6.0,125.64,214.45
CIT-2019-0004,citrus,Letsitele_D,2025-2026,1,B1,10,14,2026-05-17,TM_01,136.52,10.0,0.52,90.97,3.74,13.0,164.12,244.61
CIT-2019-0004,citrus,Letsitele_D,2025-2026,2,B1,3,3,2026-06-10,KM_01,118.71,10.08,0.87,79.12,5.11,11.0,92.39,236.89
CIT-2019-0004,citrus,Letsitele_D,2025-2026,3,B2,7,3,2026-05-14,KM_01,181.85,11.53,1.55,89.04,5.49,8.0,104.35,268.15
CIT-2019-0005,citrus,Letsitele_D,2025-2026,1,B3,12,3,2026-05-08,KM_01,141.78,,1.35,72.29,5.93,5.0,143.89,223.66
CIT-2019-0005,citrus,Letsitele_D,2025-2026,2,B2,9,16,2026-05-06,KM_01,160.62,11.76,0.85,68.74,5.6,9.0,131.76,207.39
CIT-2019-0005,citrus,Letsitele_D,2025-2026,3,B3,10,7,2026-06-13,KM_01,466.13,13.08,1.09,78.45,5.18,6.0,113.81,252.54
CIT-2019-0006,citrus,Letsitele_D,2025-2026,1,B2,9,17,2026-05-24,KM_01,170.99,12.35,0.86,102.39,3.38,10.0,115.67,236.63
CIT-2019-0006,citrus,Letsitele_D,2025-2026,2,B2,13,6,2026-05-06,TM_01,174.69,13.85,1.63,113.69,2.86,9.0,114.13,219.51
CIT-2019-0007,citrus,Letsitele_D,2025-2026,1,B2,4,3,2026-05-12,TM_02,175.45,12.18,0.92,90.77,4.65,12.0,145.1,251.98
CIT-2019-0007,citrus,Letsitele_D,2025-2026,2,B3,9,19,2026-05-28,TM_01,144.75,10.6,1.49,79.79,4.87,14.0,137.42,250.67
CIT-2019-0007,citrus,Letsitele_D,2025-2026,3,B2,9,13,2026-05-23,TM_02,168.66,10.31,1.65,74.88,3.44,14.0,123.41,265.94
CIT-2019-0008,citrus,Letsitele_D,2025-2026,1,B3,14,3,2026-06-09,TM_02,208.6,10.57,1.16,75.0,4.48,8.0,113.75,206.67
CIT-2019-0008,citrus,Letsitele_D,2025-2026,2,B2,11,7,2026-05-11,KM_01,167.61,9.96,1.51,80.49,3.91,8.0,146.83,216.48
CIT-2019-0008,citrus,Letsitele_D,2025-2026,3,B3,2,11,2026-06-11,TM_01,208.82,9.82,1.09,90.08,4.04,4.0,170.75,213.75
CIT-2019-0009,citrus,Letsitele_D,2025-2026,1,B2,1,11,2026-05-30,TM_02,176.46,10.73,1.06,87.81,4.13,8.0,124.48,259.75
CIT-2019-0009,citrus,Letsitele_D,2025-2026,2,B1,13,8,2026-05-25,TM_02,170.37,11.87,1.14,83.18,4.35,11.0,,262.41
CIT-2019-0009,citrus,Letsitele_D,2025-2026,3,B2,2,23,2026-05-26,TM_01,167.89,10.25,0.93,111.27,5.58,13.0,139.03,272.37
CIT-2019-0010,citrus,Letsitele_D,2025-2026,1,B3,8,12,2026-05-17,TM_01,158.55,9.07,1.74,80.49,4.13,4.0,147.52,242.34
CIT-2019-0010,citrus,Letsitele_D,2025-2026,2,B1,2,8,2026-06-03,TM_01,161.51,12.92,1.49,80.65,3.64,9.0,147.77,279.74
CIT-2019-0010,citrus,Letsitele_D,2025-2026,3,B3,4,13,2026-05-06,TM_01,130.91,11.27,1.5,77.84,3.78,13.0,111.66,257.24
CIT-2019-0011,citrus,Letsitele_D,2025-2026,2,B2,12,3,2026-06-13,KM_01,154.52,12.09,1.1,77.69,4.27,9.0,155.11,251.7
CIT-2019-0012,citrus,Letsitele_D,2025-2026,1,B1,7,9,2026-05-08,TM_01,191.74,12.65,1.25,95.69,,13.0,129.46,238.75
CIT-2019-0012,citrus,Letsitele_D,2025-2026,2,B2,11,15,2026-06-09,TM_02,173.85,10.93,1.01,92.68,4.52,12.0,106.43,201.15
CIT-2019-0012,citrus,Letsitele_D,2025-2026,3,B1,14,10,2026-06-12,TM_01,198.93,13.19,1.57,90.17,3.96,8.0,94.54,197.76
CIT-2019-0013,citrus,Letsitele_D,2025-2026,1,B2,4,17,2026-06-13,TM_01,148.65,12.61,1.46,78.87,3.36,,110.73,212.26
CIT-2019-0013,citrus,Letsitele_D,2025-2026,2,B3,3,11,2026-05-24,TM_01,125.7,11.5,1.89,103.22,5.43,8.0,120.76,210.6
CIT-2019-0013,citrus,Letsitele_D,2025-2026,3,B2,6,6,2026-06-13,TM_02,178.79,12.85,1.52,90.0,5.01,6.0,106.2,238.56
CIT-2019-0014,citrus,Letsitele_D,2025-2026,1,B2,8,2,2026-06-10,KM_01,174.97,9.76,1.27,77.96,3.63,,122.68,238.8
CIT-2019-0014,citrus,Letsitele_D,2025-2026,2,B3,12,15,2026-05-14,TM_01,185.13,11.01,0.88,94.28,,10.0,116.66,265.95
CIT-2019-0014,citrus,Letsitele_D,2025-2026,3,B2,2,20,2026-06-03,TM_01,195.07,12.43,1.41,77.71,2.58,6.0,135.49,214.48
CIT-2019-0015,citrus,Letsitele_D,2025-2026,1,B1,11,24,2026-05-26,KM_01,216.53,12.28,1.55,39.36,4.72,12.0,99.48,222.16
CIT-2019-0015,citrus,Letsitele_D,2025-2026,2,B3,5,18,2026-05-14,KM_01,203.14,14.37,1.68,6.77,4.38,13.0,113.55,214.06
CIT-2019-0015,citrus,Letsitele_D,2025-2026,3,B3,11,7,2026-05-28,TM_01,182.25,11.6,1.09,47.98,5.5,13.0,137.45,242.51
CIT-2019-0016,citrus,Letsitele_D,2025-2026,1,B2,8,4,2026-06-06,TM_01,179.08,9.84,0.65,74.56,5.37,11.0,164.13,245.37
CIT-2019-0016,citrus,Letsitele_D,2025-2026,2,B3,4,15,2026-05-17,TM_01,209.01,10.19,1.37,68.39,3.03,4.0,152.4,224.94
CIT-2019-0016,citrus,Letsitele_D,2025-2026,3,B1,1,11,2026-06-06,TM_02,202.98,9.57,0.36,70.65,4.97,0.0,154.49,227.65
CIT-2019-0017,citrus,Letsitele_D,2025-2026,1,B1,13,22,2026-05-27,TM_01,166.95,11.57,1.11,84.54,6.32,5.0,129.27,240.0
CIT-2019-0017,citrus,Letsitele_D,2025-2026,2,B2,11,13,2026-06-11,TM_02,167.44,11.17,0.81,72.86,4.7,8.0,109.36,264.86
CIT-2019-0017,citrus,Letsitele_D,2025-2026,3,B3,10,12,2026-05-23,KM_01,155.24,11.56,0.75,88.66,5.41,2.0,105.49,239.72
CIT-2020-0001,citrus,Letsitele_D,2025-2026,1,B3,8,16,2026-05-26,TM_02,179.22,13.32,1.35,67.32,5.36,5.0,,227.3
CIT-2020-0001,citrus,Letsitele_D,2025-2026,2,B3,10,14,2026-05-26,TM_01,207.38,11.15,1.29,99.95,3.82,6.0,119.75,231.02
CIT-2020-0001,citrus,Letsitele_D,2025-2026,3,B2,14,11,2026-05-25,KM_01,166.58,11.16,1.23,96.23,4.19,10.0,126.31,228.22
CIT-2020-0002,citrus,Letsitele_D,2025-2026,1,B2,2,23,2026-05-26,TM_02,162.29,13.78,1.04,66.52,2.4,8.0,99.3,252.1
CIT-2020-0002,citrus,Letsitele_D,2025-2026,2,B1,9,7,2026-05-23,TM_02,200.91,9.91,1.34,36.71,3.52,11.0,113.62,259.23
CIT-2020-0002,citrus,Letsitele_D,2025-2026,3,B2,9,7,2026-05-19,TM_02,160.1,11.65,1.56,80.79,4.77,10.0,111.23,237.79
CIT-2020-0003,citrus,Letsitele_D,2025-2026,1,B2,5,13,2026-06-11,TM_01,138.03,11.54,0.89,85.99,5.36,4.0,115.78,220.4
CIT-2020-0003,citrus,Letsitele_D,2025-2026,2,B2,1,4,2026-06-12,TM_02,165.32,13.18,1.12,98.08,,7.0,79.98,271.7
CIT-2020-0003,citrus,Letsitele_D,2025-2026,3,B3,13,6,2026-05-25,KM_01,174.61,10.46,0.79,78.56,5.16,11.0,102.53,248.73
CIT-2020-0004,citrus,Letsitele_D,2025-2026,1,B3,2,18,2026-05-13,TM_02,177.16,13.47,1.66,83.05,3.59,,108.72,
CIT-2020-0004,citrus,Letsitele_D,2025-2026,2,B3,7,17,2026-06-02,KM_01,180.95,9.63,1.27,95.35,2.79,8.0,109.33,220.2
CIT-2020-0004,citrus,Letsitele_D,2025-2026,3,B2,8,21,2026-06-02,TM_01,169.36,,1.15,75.42,4.06,9.0,162.03,
CIT-2020-0005,citrus,Letsitele_D,2025-2026,1,B3,12,7,2026-06-07,TM_02,205.42,13.64,0.79,107.65,3.42,7.0,131.79,221.86
CIT-2020-0005,citrus,Letsitele_D,2025-2026,2,B2,4,22,2026-05-12,TM_01,178.93,12.65,0.65,107.28,5.47,7.0,116.76,226.26
CIT-2020-0005,citrus,Letsitele_D,2025-2026,3,B2,12,9,2026-06-12,TM_02,176.12,12.59,1.37,97.89,4.37,9.0,120.13,229.7
CIT-2020-0006,citrus,Letsitele_D,2025-2026,1,B1,8,14,2026-05-13,TM_02,175.34,11.13,1.46,55.17,4.52,6.0,113.24,233.06
CIT-2020-0006,citrus,Letsitele_D,2025-2026,2,B3,10,12,2026-06-11,TM_01,172.06,11.07,1.36,91.07,5.59,4.0,131.99,258.07
CIT-2020-0006,citrus,Letsitele_D,2025-2026,3,B3,1,17,2026-05-30,TM_01,210.48,12.7,1.48,88.23,3.36,4.0,112.99,242.23
CIT-2020-0007,citrus,Letsitele_D,2025-2026,1,B2,3,13,2026-05-19,TM_01,203.32,9.66,1.24,208.57,4.41,5.0,111.12,235.48
CIT-2020-0007,citrus,Letsitele_D,2025-2026,2,B2,5,16,2026-06-05,TM_02,,11.77,1.37,71.66,3.99,6.0,126.07,252.3
CIT-2020-0007,citrus,Letsitele_D,2025-2026,3,B3,1,8,2026-05-05,KM_01,155.68,11.96,1.34,83.77,1.84,3.0,115.1,256.98
CIT-2020-0008,citrus,Letsitele_D,2025-2026,1,B1,9,24,2026-05-21,TM_01,196.09,16.13,1.83,81.01,4.31,7.0,129.7,267.52
CIT-2020-0008,citrus,Letsitele_D,2025-2026,2,B2,9,18,2026-05-14,KM_01,151.66,15.2,0.85,57.1,4.25,12.0,123.17,199.82
CIT-2020-0008,citrus,Letsitele_D,2025-2026,3,B1,10,10,2026-06-07,KM_01,193.56,12.91,2.05,68.04,3.59,10.0,135.03,246.41
CIT-2020-0009,citrus,Letsitele_D,2025-2026,1,B1,11,1,2026-06-06,KM_01,216.21,,1.38,70.59,4.56,10.0,140.16,230.57
CIT-2020-0009,citrus,Letsitele_D,2025-2026,2,B3,9,24,2026-05-09,TM_01,181.85,11.98,1.49,36.76,6.38,2.0,140.82,197.97
CIT-2020-0009,citrus,Letsitele_D,2025-2026,3,B1,14,1,2026-05-11,KM_01,164.83,13.03,1.17,61.71,5.11,8.0,132.21,226.83
CIT-2020-0010,citrus,Letsitele_D,2025-2026,1,B2,2,22,2026-05-03,KM_01,171.56,10.48,1.1,92.4,3.55,9.0,124.66,268.78
CIT-2020-0010,citrus,Letsitele_D,2025-2026,2,B1,14,1,2026-05-21,TM_01,226.3,12.46,1.27,93.53,3.83,13.0,141.22,246.5
CIT-2020-0010,citrus,Letsitele_D,2025-2026,3,B2,9,8,2026-06-13,KM_01,196.39,9.07,1.52,111.19,4.56,7.0,116.7,240.07
CIT-2020-0011,citrus,Letsitele_D,2025-2026,1,B2,13,21,2026-05-30,TM_01,182.73,13.88,1.04,78.48,5.17,3.0,147.65,226.86
CIT-2020-0011,citrus,Letsitele_D,2025-2026,2,B3,10,15,2026-05-27,KM_01,173.61,11.51,1.21,82.56,4.69,8.0,104.75,235.9
CIT-2020-0011,citrus,Letsitele_D,2025-2026,3,B3,1,11,2026-05-05,TM_02,228.74,15.36,1.53,92.27,3.97,5.0,93.31,243.42
CIT-2020-0012,citrus,Letsitele_D,2025-2026,1,B2,7,2,2026-06-14,TM_01,152.18,8.78,1.49,81.06,4.95,9.0,121.47,236.32
CIT-2020-0012,citrus,Letsitele_D,2025-2026,2,B3,14,18,2026-05-08,KM_01,188.95,12.11,1.35,80.94,4.34,11.0,147.61,229.87
CIT-2020-0012,citrus,Letsitele_D,2025-2026,3,B2,14,3,2026-05-24,TM_01,157.23,11.5,0.71,62.58,3.56,16.0,138.63,228.65
CIT-2020-0013,citrus,Letsitele_D,2025-2026,1,B1,11,5,2026-06-09,KM_01,137.45,12.59,0.7,72.4,4.39,14.0,116.49,259.22
CIT-2020-0013,citrus,Letsitele_D,2025-2026,2,B2,3,4,2026-05-05,TM_02,188.28,13.08,0.82,84.69,4.58,12.0,93.63,241.89
CIT-2020-0013,citrus,Letsitele_D,2025-2026,3,B1,5,21,2026-06-12,TM_02,172.89,,0.54,82.6,4.31,8.0,98.78,261.86
CIT-2020-0014,citrus,Letsitele_D,2025-2026,1,B1,3,7,2026-06-12,TM_01,152.75,12.27,1.21,80.29,4.88,10.0,104.89,265.35
CIT-2020-0014,citrus,Letsitele_D,2025-2026,2,B2,4,24,2026-06-08,TM_01,138.9,11.07,1.02,87.25,3.94,7.0,94.05,233.87
CIT-2020-0014,citrus,Letsitele_D,2025-2026,3,B3,2,16,2026-05-26,TM_01,223.74,10.59,0.58,63.47,4.43,6.0,102.76,236.53
CIT-2020-0015,citrus,Letsitele_D,2025-2026,1,B1,5,7,2026-05-09,TM_01,195.26,11.76,0.74,90.75,4.02,8.0,121.48,250.08
CIT-2020-0015,citrus,Letsitele_D,2025-2026,2,B2,3,20,2026-05-19,TM_01,202.27,9.41,0.72,95.6,3.28,7.0,132.74,224.7
CIT-2020-0016,citrus,Letsitele_D,2025-2026,1,B3,3,21,2026-05-30,KM_01,,13.65,1.94,69.83,5.73,11.0,97.13,252.03
CIT-2020-0016,citrus,Letsitele_D,2025-2026,2,B1,12,10,2026-05-22,TM_01,158.46,12.23,1.18,75.83,4.41,10.0,80.83,262.28
CIT-2020-0016,citrus,Letsitele_D,2025-2026,3,B2,9,14,2026-06-07,TM_02,151.02,14.17,1.65,115.44,3.83,13.0,90.48,227.32
CIT-2020-0017,citrus,Letsitele_D,2025-2026,1,B3,12,6,2026-06-05,KM_01,180.15,11.28,0.93,69.62,,10.0,116.08,235.76
CIT-2020-0017,citrus,Letsitele_D,2025-2026,3,B2,7,14,2026-06-08,TM_02,164.4,12.26,1.17,73.78,4.7,4.0,102.62,213.19
CIT-2021-0001,citrus,Letsitele_D,2025-2026,1,B1,1,11,2026-05-23,KM_01,147.95,11.23,0.59,81.39,4.02,6.0,119.07,236.45
CIT-2021-0001,citrus,Letsitele_D,2025-2026,2,B2,7,9,2026-05-26,KM_01,193.02,13.6,0.34,100.7,6.53,13.0,125.38,250.03
CIT-2021-0001,citrus,Letsitele_D,2025-2026,3,B3,2,20,2026-06-02,KM_01,156.96,9.9,1.05,78.01,4.39,10.0,76.96,266.14
CIT-2021-0002,citrus,Letsitele_D,2025-2026,1,B1,3,19,2026-05-18,KM_01,162.64,11.71,0.73,81.73,4.92,6.0,97.36,251.94
CIT-2021-0002,citrus,Letsitele_D,2025-2026,2,B2,6,23,2026-05-26,TM_01,143.55,13.1,0.9,69.2,5.21,5.0,,230.86
CIT-2021-0002,citrus,Letsitele_D,2025-2026,3,B2,9,7,2026-06-10,KM_01,200.74,11.91,0.83,93.78,4.17,13.0,84.71,216.66
CIT-2021-0003,citrus,Letsitele_D,2025-2026,1,B1,12,10,2026-05-13,TM_01,163.77,10.97,1.2,102.57,4.53,6.0,117.77,222.28
CIT-2021-0003,citrus,Letsitele_D,2025-2026,2,B2,11,12,2026-05-21,TM_01,183.61,11.84,1.26,105.12,5.03,8.0,84.52,239.77
CIT-2021-0003,citrus,Letsitele_D,2025-2026,3,B2,7,23,2026-05-25,TM_01,176.94,14.36,1.14,88.83,5.57,5.0,84.66,24.49
CIT-2021-0004,citrus,Letsitele_D,2025-2026,1,B3,4,12,2026-06-04,TM_01,208.87,13.65,0.43,72.71,4.91,2.0,110.78,233.09
CIT-2021-0004,citrus,Letsitele_D,2025-2026,2,B3,13,24,2026-05-01,KM_01,205.35,10.38,1.11,81.37,4.95,8.0,123.6,262.67
CIT-2021-0004,citrus,Letsitele_D,2025-2026,3,B3,3,4,2026-06-03,TM_01,157.25,12.86,0.99,90.0,6.26,11.0,93.58,241.75
CIT-2021-0005,citrus,Letsitele_D,2025-2026,1,B1,9,5,2026-06-06,TM_01,198.07,12.86,1.23,71.12,3.1,5.0,125.39,222.95
CIT-2021-0005,citrus,Letsitele_D,2025-2026,2,B3,14,2,2026-05-03,KM_01,197.43,11.69,1.57,63.04,2.72,5.0,106.31,253.13
CIT-2021-0005,citrus,Letsitele_D,2025-2026,3,B2,9,4,2026-05-14,TM_02,190.67,11.92,1.59,76.42,3.49,4.0,127.58,246.16
CIT-2021-0006,citrus,Letsitele_D,2025-2026,1,B3,7,18,2026-05-27,TM_01,167.82,13.82,1.58,83.55,4.7,4.0,101.63,241.57
CIT-2021-0006,citrus,Letsitele_D,2025-2026,2,B3,1,17,2026-05-05,TM_01,183.46,12.78,1.33,75.12,5.62,7.0,125.15,260.85
CIT-2021-0006,citrus,Letsitele_D,2025-2026,3,B2,11,3,2026-05-14,TM_02,180.65,13.04,1.3,71.46,4.07,9.0,161.22,220.06
CIT-2021-0007,citrus,Letsitele_D,2025-2026,1,B1,13,17,2026-05-02,KM_01,193.74,10.53,1.54,117.43,4.11,8.0,114.29,255.57
CIT-2021-0007,citrus,Letsitele_D,2025-2026,2,B1,12,12,2026-05-12,KM_01,191.88,12.62,1.5,109.45,,4.0,97.93,221.97
CIT-2021-0007,citrus,Letsitele_D,2025-2026,3,B2,1,13,2026-06-03,TM_02,166.61,12.1,1.18,126.67,4.37,3.0,131.74,235.02
CIT-2021-0008,citrus,Letsitele_D,2025-2026,1,B2,1,18,2026-05-08,KM_01,119.58,11.49,0.67,100.19,4.05,7.0,94.6,222.43
CIT-2021-0008,citrus,Letsitele_D,2025-2026,2,B3,14,24,2026-05-25,TM_01,140.93,11.16,1.31,102.21,4.41,8.0,110.86,219.81
CIT-2021-0008,citrus,Letsitele_D,2025-2026,3,B3,3,5,2026-05-08,KM_01,166.12,10.72,1.04,105.02,6.5,9.0,87.32,244.17
CIT-2021-0009,citrus,Letsitele_D,2025-2026,1,B2,10,19,2026-06-08,TM_02,206.97,10.73,0.3,91.39,5.92,11.0,129.63,241.05
CIT-2021-0009,citrus,Letsitele_D,2025-2026,2,B3,7,24,2026-06-13,TM_01,,10.95,1.15,79.68,4.99,10.0,133.16,241.38
CIT-2021-0009,citrus,Letsitele_D,2025-2026,3,B3,2,1,2026-05-14,TM_01,232.56,12.34,0.92,105.36,5.05,5.0,104.9,241.13
CIT-2021-0010,citrus,Letsitele_D,2025-2026,1,B3,6,1,2026-05-22,TM_02,177.62,13.6,0.95,77.89,2.98,5.0,126.95,256.55
CIT-2021-0010,citrus,Letsitele_D,2025-2026,2,B2,13,8,2026-05-19,TM_02,157.18,11.25,0.83,95.51,3.6,5.0,110.87,255.99
CIT-2021-0010,citrus,Letsitele_D,2025-2026,3,B3,3,22,2026-05-06,TM_01,176.13,12.64,1.25,69.68,3.58,9.0,126.28,231.65
CIT-2021-0011,citrus,Letsitele_D,2025-2026,1,B1,8,11,2026-05-07,TM_01,191.28,10.58,1.38,79.11,5.24,8.0,119.33,242.08
CIT-2021-0011,citrus,Letsitele_D,2025-2026,2,B2,6,8,2026-05-28,KM_01,203.07,8.9,1.38,87.83,6.33,6.0,117.57,233.99
CIT-2021-0011,citrus,Letsitele_D,2025-2026,3,B3,11,13,2026-06-01,TM_02,272.26,10.16,0.75,73.91,5.61,8.0,134.61,240.09
CIT-2021-0012,citrus,Letsitele_D,2025-2026,1,B1,13,10,2026-05-06,KM_01,169.26,11.38,1.16,95.35,4.0,9.0,110.45,256.17
CIT-2021-0012,citrus,Letsitele_D,2025-2026,2,B1,5,1,2026-06-14,TM_01,195.26,10.97,1.23,67.36,3.44,8.0,99.67,228.1
CIT-2021-0012,citrus,Letsitele_D,2025-2026,3,B3,12,6,2026-05-26,KM_01,184.8,10.29,1.13,80.98,3.32,2.0,119.16,237.48
CIT-2021-0013,citrus,Letsitele_D,2025-2026,1,B1,8,1,2026-06-11,KM_01,207.89,12.97,0.99,99.83,3.36,10.0,108.23,233.31
CIT-2021-0013,citrus,Letsitele_D,2025-2026,2,B2,14,2,2026-05-31,TM_01,167.13,11.38,1.48,85.37,5.26,6.0,133.62,213.85
CIT-2021-0013,citrus,Letsitele_D,2025-2026,3,B1,11,2,2026-05-24,KM_01,219.19,10.13,1.49,100.34,4.09,9.0,97.03,208.65
CIT-2021-0014,citrus,Letsitele_D,2025-2026,1,B2,9,5,2026-05-27,TM_01,160.74,11.93,0.78,106.02,4.36,13.0,146.95,232.81
CIT-2021-0014,citrus,Letsitele_D,2025-2026,2,B2,2,16,2026-06-05,TM_02,160.06,13.05,1.08,95.75,4.18,9.0,157.52,250.79
CIT-2021-0014,citrus,Letsitele_D,2025-2026,3,B3,2,10,2026-05-09,TM_02,164.0,10.01,,59.01,5.91,0.0,133.13,239.84
CIT-2021-0015,citrus,Letsitele_D,2025-2026,1,B2,7,22,2026-06-01,TM_01,164.6,,,91.04,4.59,6.0,149.03,240.27
CIT-2021-0015,citrus,Letsitele_D,2025-2026,2,B3,4,17,2026-05-09,TM_02,120.07,12.0,1.34,77.44,5.42,11.0,102.08,192.98
CIT-2021-0015,citrus,Letsitele_D,2025-2026,3,B1,7,19,2026-06-03,TM_01,178.83,10.56,1.02,84.44,3.97,11.0,82.89,243.53
CIT-2021-0016,citrus,Letsitele_D,2025-2026,1,B1,13,2,2026-06-03,TM_01,161.48,9.76,1.11,93.05,5.5,8.0,138.39,229.19
CIT-2021-0016,citrus,Letsitele_D,2025-2026,2,B3,5,14,2026-05-21,TM_02,117.37,10.62,1.22,78.92,2.89,6.0,110.97,228.92
CIT-2021-0016,citrus,Letsitele_D,2025-2026,3,B1,5,2,2026-05-05,TM_01,136.1,12.28,1.36,90.91,4.33,6.0,135.24,260.1
CIT-2021-0017,citrus,Letsitele_D,2025-2026,1,B1,10,8,2026-05-18,KM_01,173.01,11.92,1.7,76.74,4.62,14.0,160.64,266.25
CIT-2021-0017,citrus,Letsitele_D,2025-2026,2,B3,12,4,2026-05-03,KM_01,130.36,11.61,1.84,112.04,4.41,11.0,136.67,229.22
CIT-2021-0017,citrus,Letsitele_D,2025-2026,3,B1,11,4,2026-06-03,TM_01,167.86,10.83,1.43,94.19,3.71,12.0,,235.92
CIT-2022-0001,citrus,Letsitele_D,2025-2026,1,B1,12,19,2026-06-09,KM_01,476.15,11.23,0.85,89.86,4.42,4.0,94.75,265.55
CIT-2022-0001,citrus,Letsitele_D,2025-2026,2,B2,9,9,2026-05-06,TM_02,164.55,10.28,1.04,93.72,6.0,4.0,101.52,203.22
CIT-2022-0001,citrus,Letsitele_D,2025-2026,3,B3,2,22,2026-06-05,TM_01,156.35,12.89,0.65,,4.65,0.0,102.06,236.08
CIT-2022-0002,citrus,Letsitele_D,2025-2026,1,B3,5,19,2026-05-17,TM_02,,11.62,,84.01,5.01,9.0,90.3,225.84
CIT-2022-0002,citrus,Letsitele_D,2025-2026,2,B3,1,5,2026-06-11,TM_02,198.64,11.51,1.91,86.86,5.38,6.0,136.73,237.51
CIT-2022-0002,citrus,Letsitele_D,2025-2026,3,B3,4,20,2026-06-11,KM_01,173.76,12.84,1.28,93.55,3.59,7.0,101.13,226.84
CIT-2022-0003,citrus,Letsitele_D,2025-2026,1,B3,4,1,2026-05-30,TM_01,209.98,11.74,1.48,107.54,4.67,10.0,153.3,235.55
CIT-2022-0003,citrus,Letsitele_D,2025-2026,2,B3,11,6,2026-05-30,KM_01,180.09,11.14,1.51,111.25,4.54,14.0,136.65,218.07
CIT-2022-0003,citrus,Letsitele_D,2025-2026,3,B1,12,8,2026-05-16,KM_01,180.03,14.86,1.35,93.94,4.9,12.0,156.96,257.18
CIT-2022-0004,citrus,Letsitele_D,2025-2026,1,B3,3,5,2026-05-13,KM_01,139.36,10.69,0.97,78.65,4.43,4.0,97.16,234.39
CIT-2022-0004,citrus,Letsitele_D,2025-2026,2,B2,2,12,2026-05-19,TM_01,194.55,10.96,1.71,68.96,4.36,4.0,127.87,263.38
CIT-2022-0004,citrus,Letsitele_D,2025-2026,3,B2,6,3,2026-05-02,TM_02,144.87,11.16,1.15,81.95,4.67,2.0,133.04,258.39
CIT-2022-0005,citrus,Letsitele_D,2025-2026,1,B1,6,12,2026-05-17,TM_02,174.95,9.83,1.31,125.08,,8.0,131.35,244.74
CIT-2022-0005,citrus,Letsitele_D,2025-2026,2,B1,14,1,2026-05-17,KM_01,200.39,9.7,1.55,94.71,5.24,11.0,127.25,243.59
CIT-2022-0005,citrus,Letsitele_D,2025-2026,3,B3,5,9,2026-05-03,TM_01,149.91,8.6,1.28,104.95,3.92,10.0,121.29,233.85
CIT-2022-0006,citrus,Letsitele_D,2025-2026,1,B1,1,8,2026-05-17,TM_02,165.34,11.52,1.22,79.78,4.81,0.0,115.0,256.36
CIT-2022-0006,citrus,Letsitele_D,2025-2026,2,B3,4,6,2026-05-18,TM_02,225.05,11.37,0.55,87.44,4.24,5.0,144.01,254.97
CIT-2022-0006,citrus,Letsitele_D,2025-2026,3,B1,12,6,2026-05-05,TM_01,205.09,11.66,1.45,105.35,5.01,0.0,109.6,227.38
CIT-2022-0007,citrus,Letsitele_D,2025-2026,1,B3,13,9,2026-06-10,TM_02,210.66,12.37,1.09,74.04,5.86,2.0,126.02,
CIT-2022-0007,citrus,Letsitele_D,2025-2026,2,B3,4,22,2026-06-13,TM_01,180.04,9.17,0.72,74.41,3.77,8.0,134.36,232.55
CIT-2022-0007,citrus,Letsitele_D,2025-2026,3,B2,2,6,2026-06-04,TM_02,160.62,11.3,0.74,74.74,4.72,11.0,124.05,255.9
CIT-2022-0008,citrus,Letsitele_D,2025-2026,1,B3,10,17,2026-05-11,TM_01,153.22,11.05,1.01,93.38,4.93,9.0,100.87,244.47
CIT-2022-0008,citrus,Letsitele_D,2025-2026,2,B2,10,18,2026-06-02,KM_01,156.34,12.47,1.99,100.85,3.66,5.0,102.68,210.73
CIT-2022-0008,citrus,Letsitele_D,2025-2026,3,B3,14,19,2026-05-29,TM_02,163.31,12.2,1.23,102.11,3.4,13.0,104.2,229.8
CIT-2022-0009,citrus,Letsitele_D,2025-2026,1,B1,6,19,2026-05-10,KM_01,175.73,10.95,0.61,76.23,4.32,2.0,125.98,267.53
CIT-2022-0009,citrus,Letsitele_D,2025-2026,2,B2,13,3,2026-06-11,TM_01,174.15,11.27,,82.74,4.51,3.0,143.22,230.41
CIT-2022-0009,citrus,Letsitele_D,2025-2026,3,B1,7,3,2026-06-03,TM_01,179.9,12.08,1.62,81.69,4.02,10.0,123.96,221.89
CIT-2022-0010,citrus,Letsitele_D,2025-2026,1,B2,13,15,2026-05-15,TM_02,168.42,11.89,1.44,98.21,5.1,9.0,121.45,270.4
CIT-2022-0010,citrus,Letsitele_D,2025-2026,2,B2,10,23,2026-05-31,TM_02,190.21,13.96,0.14,55.61,4.75,6.0,118.08,227.57
