genotype_id,crop,site,season,rep,block,row,tree_position,evaluation_date,evaluator,fruit_weight_g,brix_content,acidity_percent,juice_content_ml,rind_thickness_mm,seed_count,yield_kg_per_tree,days_to_maturity
CIT-2018-0015,citrus,Letsitele_D,2024-2025,3,B1,4,2,2025-06-09,KM_01,157.8,8.19,1.14,71.71,3.53,6.0,130.53,243.07
CIT-2018-0016,citrus,Letsitele_D,2024-2025,1,B2,6,1,2025-05-26,TM_01,173.34,10.46,1.77,85.19,4.2,12.0,140.47,244.74
CIT-2018-0016,citrus,Letsitele_D,2024-2025,2,B1,4,9,2025-05-26,TM_01,173.54,11.55,0.77,83.64,3.7,8.0,163.86,249.15
CIT-2018-0016,citrus,Letsitele_D,2024-2025,3,B2,13,23,2025-06-04,KM_01,203.64,9.95,1.39,68.76,3.2,13.0,121.42,234.76
CIT-2018-0017,citrus,Letsitele_D,2024-2025,1,B2,13,19,2025-05-12,KM_01,208.74,10.91,1.21,98.2,3.37,13.0,110.85,248.76
CIT-2018-0017,citrus,Letsitele_D,2024-2025,2,B3,8,23,2025-05-20,TM_01,203.06,10.09,1.32,118.36,4.5,15.0,116.84,251.38
CIT-2018-0017,citrus,Letsitele_D,2024-2025,3,B2,9,9,2025-06-07,TM_01,173.08,9.02,1.12,92.97,2.29,11.0,128.14,241.73
CIT-2019-0001,citrus,Letsitele_D,2024-2025,1,B1,14,21,2025-05-05,KM_01,186.97,13.1,1.07,83.82,4.35,13.0,118.04,223.55
CIT-2019-0001,citrus,Letsitele_D,2024-2025,2,B3,12,17,2025-05-24,TM_02,183.58,,1.2,77.0,3.97,9.0,114.84,223.11
CIT-2019-0001,citrus,Letsitele_D,2024-2025,3,B2,10,21,2025-06-01,TM_01,197.32,8.93,1.08,86.01,3.39,8.0,107.74,242.69
CIT-2019-0002,citrus,Letsitele_D,2024-2025,1,B3,4,20,2025-06-07,TM_02,207.06,12.41,1.22,102.46,4.96,7.0,148.03,228.98
CIT-2019-0002,citrus,Letsitele_D,2024-2025,2,B2,1,7,2025-05-25,KM_01,187.18,12.14,1.03,97.17,4.06,6.0,138.71,234.63
CIT-2019-0002,citrus,Letsitele_D,2024-2025,3,B1,14,21,2025-06-10,TM_01,183.43,11.95,0.92,86.23,5.88,8.0,105.92,231.29
CIT-2019-0003,citrus,Letsitele_D,2024-2025,1,B1,12,15,2025-05-29,KM_01,173.09,12.84,1.14,67.06,4.15,9.0,132.62,250.66
CIT-2019-0003,citrus,Letsitele_D,2024-2025,2,B2,14,7,2025-06-03,KM_01,132.14,13.34,1.05,56.59,4.85,7.0,129.32,223.0
CIT-2019-0003,citrus,Letsitele_D,2024-2025,3,B1,9,20,2025-05-29,TM_02,144.14,10.75,1.68,83.88,4.09,7.0,120.48,233.93
CIT-2019-0004,citrus,Letsitele_D,2024-2025,1,B3,10,10,2025-05-25,KM_01,143.56,10.29,1.04,90.45,4.84,13.0,126.35,245.3
CIT-2019-0004,citrus,Letsitele_D,2024-2025,2,B2,10,18,2025-05-18,KM_01,143.47,34.03,0.53,80.46,5.87,9.0,137.84,251.17
CIT-2019-0004,citrus,Letsitele_D,2024-2025,3,B2,1,2,2025-05-03,TM_01,121.81,12.54,1.27,82.63,5.02,12.0,107.98,237.16
CIT-2019-0005,citrus,Letsitele_D,2024-2025,1,B1,12,17,2025-05-26,TM_01,164.86,11.38,1.21,84.59,4.11,7.0,129.9,272.47
CIT-2019-0005,citrus,Letsitele_D,2024-2025,2,B3,2,24,2025-05-07,TM_02,142.0,10.0,1.15,88.32,4.74,8.0,128.94,266.93
CIT-2019-0005,citrus,Letsitele_D,2024-2025,3,B2,11,9,2025-05-25,TM_02,161.72,14.16,0.99,66.63,5.52,9.0,124.47,244.43
CIT-2019-0006,citrus,Letsitele_D,2024-2025,1,B1,4,24,2025-05-21,KM_01,175.67,13.09,1.33,105.91,4.66,2.0,105.37,228.86
CIT-2019-0006,citrus,Letsitele_D,2024-2025,2,B2,7,5,2025-05-30,KM_01,184.03,11.61,1.24,89.13,4.08,10.0,103.12,219.9
CIT-2019-0006,citrus,Letsitele_D,2024-2025,3,B2,11,18,2025-05-11,TM_01,158.69,11.42,1.21,91.6,3.03,,121.63,219.23
CIT-2019-0007,citrus,Letsitele_D,2024-2025,1,B3,12,10,2025-05-04,TM_02,178.33,12.78,1.24,76.38,3.58,6.0,110.2,262.48
CIT-2019-0007,citrus,Letsitele_D,2024-2025,2,B3,5,15,2025-05-10,TM_01,190.81,10.91,1.87,84.1,4.02,16.0,108.03,260.71
CIT-2019-0007,citrus,Letsitele_D,2024-2025,3,B1,5,9,2025-05-28,KM_01,179.3,11.79,1.69,114.21,5.09,14.0,146.24,229.82
CIT-2019-0008,citrus,Letsitele_D,2024-2025,1,B2,14,13,2025-06-07,TM_02,208.7,10.15,0.8,86.05,4.55,4.0,109.22,239.47
CIT-2019-0008,citrus,Letsitele_D,2024-2025,2,B3,9,1,2025-05-11,TM_01,204.36,9.99,1.06,103.56,4.18,3.0,109.27,239.74
CIT-2019-0008,citrus,Letsitele_D,2024-2025,3,B1,2,18,2025-06-10,TM_02,186.75,10.78,1.99,67.19,4.54,10.0,99.56,249.28
CIT-2019-0009,citrus,Letsitele_D,2024-2025,1,B3,8,10,2025-06-02,TM_02,156.4,13.34,1.1,95.23,4.25,10.0,129.54,247.65
CIT-2019-0009,citrus,Letsitele_D,2024-2025,2,B1,3,10,2025-05-24,KM_01,,9.4,1.06,90.42,5.41,12.0,122.77,240.21
CIT-2019-0009,citrus,Letsitele_D,2024-2025,3,B3,4,16,2025-05-23,TM_02,141.93,11.62,1.05,88.89,4.94,12.0,134.74,273.44
CIT-2019-0010,citrus,Letsitele_D,2024-2025,1,B1,14,3,2025-05-07,KM_01,171.91,13.12,1.6,93.14,3.57,15.0,113.31,259.51
CIT-2019-0010,citrus,Letsitele_D,2024-2025,2,B1,5,18,2025-05-04,TM_01,122.75,10.95,1.56,77.85,4.56,10.0,128.84,264.02
CIT-2019-0010,citrus,Letsitele_D,2024-2025,3,B3,9,4,2025-05-31,TM_02,147.1,12.56,1.87,77.97,3.53,8.0,133.22,231.21
CIT-2019-0011,citrus,Letsitele_D,2024-2025,1,B3,13,15,2025-06-06,TM_02,186.59,12.54,0.88,65.6,5.51,12.0,125.85,257.54
CIT-2019-0011,citrus,Letsitele_D,2024-2025,2,B2,12,8,2025-06-10,TM_02,129.53,11.31,1.58,79.15,,11.0,131.76,260.32
CIT-2019-0011,citrus,Letsitele_D,2024-2025,3,B3,12,14,2025-05-18,TM_02,177.04,11.56,0.85,69.39,3.9,2.0,100.79,262.95
CIT-2019-0012,citrus,Letsitele_D,2024-2025,1,B2,7,9,2025-05-12,TM_02,215.68,10.11,1.56,65.21,4.68,14.0,142.63,223.14
CIT-2019-0012,citrus,Letsitele_D,2024-2025,2,B1,2,23,2025-06-13,TM_02,175.38,10.76,1.54,71.35,4.62,8.0,74.85,230.74
CIT-2019-0012,citrus,Letsitele_D,2024-2025,3,B3,4,12,2025-06-10,TM_01,176.83,10.23,1.56,69.55,4.03,11.0,111.77,218.73
CIT-2019-0013,citrus,Letsitele_D,2024-2025,1,B2,9,3,2025-05-18,TM_01,127.67,12.7,1.52,109.61,5.52,9.0,95.4,224.42
CIT-2019-0013,citrus,Letsitele_D,2024-2025,2,B2,13,3,2025-05-14,TM_01,146.13,11.37,1.45,97.23,3.59,3.0,127.29,228.59
CIT-2019-0013,citrus,Letsitele_D,2024-2025,3,B1,9,6,2025-05-27,TM_02,121.6,8.94,1.86,91.8,2.63,,112.17,214.12
CIT-2019-0014,citrus,Letsitele_D,2024-2025,1,B2,6,15,2025-05-05,TM_02,174.25,29.16,1.01,88.18,2.8,8.0,92.24,260.19
CIT-2019-0014,citrus,Letsitele_D,2024-2025,2,B1,2,21,2025-05-09,TM_01,173.2,13.25,1.15,93.9,4.31,9.0,146.46,237.22
CIT-2019-0014,citrus,Letsitele_D,2024-2025,3,B2,12,21,2025-05-11,TM_02,172.13,12.87,1.05,90.58,4.33,11.0,124.15,253.67
CIT-2019-0015,citrus,Letsitele_D,2024-2025,1,B1,7,7,2025-05-07,TM_02,180.9,,0.64,66.18,6.03,16.0,101.0,235.21
CIT-2019-0015,citrus,Letsitele_D,2024-2025,2,B1,13,23,2025-06-13,TM_02,207.97,11.82,0.83,76.12,4.94,9.0,119.73,245.61
CIT-2019-0015,citrus,Letsitele_D,2024-2025,3,B2,2,20,2025-05-01,TM_01,189.42,11.24,1.4,54.32,5.13,12.0,124.33,249.73
CIT-2019-0016,citrus,Letsitele_D,2024-2025,1,B1,8,22,2025-05-08,KM_01,183.85,11.39,1.43,61.02,4.76,5.0,117.17,236.15
CIT-2019-0016,citrus,Letsitele_D,2024-2025,2,B1,12,1,2025-05-15,KM_01,202.18,11.1,1.34,97.19,4.45,4.0,139.6,251.87
CIT-2019-0016,citrus,Letsitele_D,2024-2025,3,B2,4,18,2025-05-03,TM_01,201.37,10.73,1.06,67.92,4.87,12.0,168.64,231.7
CIT-2019-0017,citrus,Letsitele_D,2024-2025,1,B1,6,17,2025-06-14,KM_01,180.26,13.48,0.43,98.69,4.7,9.0,128.91,287.16
CIT-2019-0017,citrus,Letsitele_D,2024-2025,2,B3,5,19,2025-06-03,KM_01,173.51,12.31,0.39,66.72,4.44,3.0,,251.73
CIT-2019-0017,citrus,Letsitele_D,2024-2025,3,B1,4,7,2025-05-10,TM_01,192.67,14.32,0.66,80.74,3.96,4.0,107.58,228.07
CIT-2020-0001,citrus,Letsitele_D,2024-2025,1,B1,2,21,2025-06-11,KM_01,191.45,10.86,1.37,82.58,3.1,6.0,98.84,245.38
CIT-2020-0001,citrus,Letsitele_D,2024-2025,2,B3,9,19,2025-05-05,TM_01,236.43,12.75,1.21,86.65,3.74,2.0,120.6,239.91
CIT-2020-0001,citrus,Letsitele_D,2024-2025,3,B2,3,8,2025-05-28,TM_01,207.75,10.19,0.97,79.47,4.24,3.0,132.84,222.66
CIT-2020-0002,citrus,Letsitele_D,2024-2025,1,B3,12,4,2025-05-05,KM_01,125.61,11.88,1.57,67.9,4.61,9.0,99.77,276.01
CIT-2020-0002,citrus,Letsitele_D,2024-2025,2,B1,2,8,2025-06-02,TM_02,180.42,11.86,1.07,56.89,5.5,8.0,97.25,255.58
CIT-2020-0002,citrus,Letsitele_D,2024-2025,3,B1,8,23,2025-05-27,TM_01,153.29,12.64,0.9,62.19,5.7,4.0,80.0,260.43
CIT-2020-0003,citrus,Letsitele_D,2024-2025,1,B3,2,6,2025-06-01,TM_01,177.41,13.07,0.64,91.17,4.66,9.0,107.21,
CIT-2020-0003,citrus,Letsitele_D,2024-2025,2,B1,1,10,2025-05-20,TM_02,176.36,9.92,0.45,95.38,6.13,5.0,120.17,215.04
CIT-2020-0004,citrus,Letsitele_D,2024-2025,1,B2,2,15,2025-05-14,TM_01,156.65,9.49,1.28,69.17,3.88,13.0,,270.26
CIT-2020-0004,citrus,Letsitele_D,2024-2025,2,B3,4,13,2025-05-26,TM_02,194.34,10.8,1.15,103.92,2.97,9.0,140.82,227.14
CIT-2020-0004,citrus,Letsitele_D,2024-2025,3,B3,3,1,2025-06-13,TM_01,188.56,11.83,0.8,69.03,3.81,10.0,111.72,255.78
CIT-2020-0005,citrus,Letsitele_D,2024-2025,1,B2,9,14,2025-06-02,TM_01,178.7,11.02,0.98,86.06,4.17,9.0,114.2,255.89
CIT-2020-0005,citrus,Letsitele_D,2024-2025,3,B2,6,22,2025-05-08,TM_01,178.12,13.56,1.29,84.84,5.79,12.0,116.99,253.74
CIT-2020-0006,citrus,Letsitele_D,2024-2025,1,B2,12,3,2025-05-06,TM_02,172.09,15.41,1.39,84.55,4.6,12.0,108.75,224.6
CIT-2020-0006,citrus,Letsitele_D,2024-2025,2,B2,2,5,2025-05-22,TM_01,192.75,13.1,1.37,93.28,5.01,0.0,132.21,259.56
CIT-2020-0006,citrus,Letsitele_D,2024-2025,3,B2,5,4,2025-06-09,TM_01,227.21,13.0,1.33,85.28,5.26,5.0,112.12,245.09
CIT-2020-0007,citrus,Letsitele_D,2024-2025,1,B3,1,22,2025-05-19,TM_02,144.48,11.8,1.55,89.38,4.31,4.0,145.38,245.31
CIT-2020-0007,citrus,Letsitele_D,2024-2025,2,B2,1,19,2025-05-29,TM_01,158.05,14.7,,74.55,5.03,3.0,,270.69
CIT-2020-0007,citrus,Letsitele_D,2024-2025,3,B1,14,2,2025-05-03,TM_01,145.83,10.99,1.0,93.85,3.35,5.0,137.13,237.61
CIT-2020-0008,citrus,Letsitele_D,2024-2025,1,B3,11,18,2025-05-01,TM_02,163.85,12.56,1.31,60.5,4.22,11.0,83.71,223.75
CIT-2020-0008,citrus,Letsitele_D,2024-2025,2,B2,9,19,2025-05-15,TM_02,173.42,13.39,1.11,63.42,3.97,5.0,90.45,238.46
CIT-2020-0008,citrus,Letsitele_D,2024-2025,3,B3,5,23,2025-06-05,TM_01,199.94,12.89,0.98,90.53,4.74,13.0,152.45,214.38
CIT-2020-0009,citrus,Letsitele_D,2024-2025,1,B1,1,16,2025-05-22,TM_02,171.28,10.69,1.62,72.08,4.91,2.0,160.32,230.38
CIT-2020-0009,citrus,Letsitele_D,2024-2025,2,B3,1,4,2025-05-02,KM_01,197.5,14.12,1.48,73.19,5.74,7.0,133.64,223.6
CIT-2020-0009,citrus,Letsitele_D,2024-2025,3,B1,7,12,2025-05-24,KM_01,154.69,12.83,1.2,57.47,5.7,6.0,130.09,228.03
CIT-2020-0010,citrus,Letsitele_D,2024-2025,1,B3,11,9,2025-05-04,TM_01,204.7,13.24,1.36,90.48,3.38,6.0,124.28,246.63
CIT-2020-0010,citrus,Letsitele_D,2024-2025,2,B3,7,4,2025-06-07,KM_01,163.32,12.53,0.93,77.3,4.67,5.0,115.31,242.88
CIT-2020-0010,citrus,Letsitele_D,2024-2025,3,B3,14,20,2025-05-06,TM_02,203.27,9.99,1.56,99.07,4.4,10.0,115.75,237.83
CIT-2020-0011,citrus,Letsitele_D,2024-2025,1,B2,1,3,2025-06-04,TM_01,183.55,13.2,1.17,88.81,4.71,7.0,91.4,237.67
CIT-2020-0011,citrus,Letsitele_D,2024-2025,2,B1,6,24,2025-05-16,KM_01,206.51,13.49,1.07,96.22,5.13,12.0,94.54,254.75
CIT-2020-0011,citrus,Letsitele_D,2024-2025,3,B3,3,22,2025-05-03,TM_02,202.37,11.95,1.38,98.94,4.33,,115.98,255.43
CIT-2020-0012,citrus,Letsitele_D,2024-2025,2,B2,11,4,2025-06-12,TM_02,185.82,11.86,1.82,67.6,5.99,10.0,117.12,261.54
CIT-2020-0012,citrus,Letsitele_D,2024-2025,3,B2,3,4,2025-05-13,KM_01,158.59,13.37,1.28,102.29,4.78,10.0,112.77,247.84
CIT-2020-0013,citrus,Letsitele_D,2024-2025,1,B1,2,14,2025-05-25,KM_01,203.93,11.84,0.19,76.62,4.94,7.0,84.07,252.66
CIT-2020-0013,citrus,Letsitele_D,2024-2025,2,B3,11,16,2025-05-31,TM_02,195.45,10.58,0.33,104.24,3.04,,98.97,251.59
CIT-2020-0013,citrus,Letsitele_D,2024-2025,3,B3,12,14,2025-05-28,TM_02,174.96,10.48,0.09,88.71,3.74,10.0,82.54,248.3
CIT-2020-0014,citrus,Letsitele_D,2024-2025,1,B3,9,17,2025-05-04,TM_02,149.1,11.81,0.82,68.91,5.5,12.0,98.4,244.46
CIT-2020-0014,citrus,Letsitele_D,2024-2025,3,B3,11,7,2025-05-20,KM_01,203.0,13.06,1.14,84.56,,13.0,96.61,238.23
CIT-2020-0015,citrus,Letsitele_D,2024-2025,1,B1,3,6,2025-05-17,TM_01,176.0,10.73,1.12,75.73,3.57,9.0,186.23,274.62
CIT-2020-0015,citrus,Letsitele_D,2024-2025,3,B2,4,19,2025-05-14,TM_02,203.18,13.34,0.65,101.03,3.97,9.0,140.51,248.67
CIT-2020-0016,citrus,Letsitele_D,2024-2025,1,B1,12,11,2025-05-24,TM_02,157.0,12.77,1.68,114.3,7.05,11.0,142.34,244.04
CIT-2020-0016,citrus,Letsitele_D,2024-2025,2,B2,5,19,2025-06-01,TM_01,162.88,11.35,1.33,89.97,4.84,8.0,147.53,225.89
CIT-2020-0016,citrus,Letsitele_D,2024-2025,3,B2,3,2,2025-06-13,TM_02,191.97,11.61,1.31,105.58,5.55,10.0,104.76,270.77
CIT-2020-0017,citrus,Letsitele_D,2024-2025,1,B2,4,13,2025-06-14,KM_01,210.83,10.54,1.19,64.45,5.54,4.0,138.69,219.48
CIT-2020-0017,citrus,Letsitele_D,2024-2025,2,B3,5,10,2025-05-20,TM_01,194.52,12.17,1.16,74.85,4.2,3.0,109.18,244.4
CIT-2020-0017,citrus,Letsitele_D,2024-2025,3,B2,6,15,2025-06-01,TM_01,151.02,11.23,1.16,100.39,5.15,8.0,164.43,227.15
CIT-2021-0001,citrus,Letsitele_D,2024-2025,1,B3,11,17,2025-05-26,KM_01,200.17,11.3,0.61,95.9,5.15,6.0,147.56,244.06
CIT-2021-0001,citrus,Letsitele_D,2024-2025,2,B1,14,17,2025-05-27,KM_01,176.14,11.82,0.99,93.66,4.42,16.0,112.68,221.98
CIT-2021-0001,citrus,Letsitele_D,2024-2025,3,B3,4,18,2025-05-13,TM_01,176.13,10.37,0.84,71.23,3.58,6.0,135.38,224.44
CIT-2021-0002,citrus,Letsitele_D,2024-2025,1,B1,1,3,2025-06-10,KM_01,145.4,13.39,0.92,91.56,3.72,13.0,114.67,215.2
CIT-2021-0002,citrus,Letsitele_D,2024-2025,2,B2,3,13,2025-05-06,TM_01,173.83,11.88,1.45,88.04,4.75,0.0,126.93,237.95
CIT-2021-0002,citrus,Letsitele_D,2024-2025,3,B1,14,24,2025-05-09,KM_01,158.61,12.44,1.86,60.66,5.14,7.0,126.14,231.07
CIT-2021-0003,citrus,Letsitele_D,2024-2025,1,B1,4,22,2025-06-05,TM_02,165.04,12.15,1.36,73.76,4.47,5.0,105.46,218.98
CIT-2021-0003,citrus,Letsitele_D,2024-2025,2,B2,11,17,2025-06-11,TM_02,167.99,9.76,1.54,94.17,3.97,7.0,123.98,239.31
CIT-2021-0003,citrus,Letsitele_D,2024-2025,3,B2,14,20,2025-05-08,TM_02,,12.77,1.68,114.81,4.48,7.0,60.52,237.23
CIT-2021-0004,citrus,Letsitele_D,2024-2025,1,B1,14,20,2025-05-22,KM_01,178.73,11.19,0.73,77.76,4.82,4.0,110.04,240.86
CIT-2021-0004,citrus,Letsitele_D,2024-2025,2,B1,1,5,2025-05-24,TM_02,183.76,11.48,0.98,79.73,5.32,7.0,96.4,222.6
CIT-2021-0004,citrus,Letsitele_D,2024-2025,3,B3,13,12,2025-05-04,KM_01,191.82,12.83,0.63,90.64,5.39,13.0,112.14,244.02
CIT-2021-0005,citrus,Letsitele_D,2024-2025,1,B1,14,17,2025-05-31,KM_01,182.85,12.45,1.4,66.21,2.8,13.0,131.6,257.12
CIT-2021-0005,citrus,Letsitele_D,2024-2025,2,B1,7,16,2025-05-12,TM_01,216.25,8.15,1.29,66.6,3.54,12.0,116.96,239.57
CIT-2021-0005,citrus,Letsitele_D,2024-2025,3,B2,9,9,2025-05-05,TM_02,225.15,12.66,0.75,63.4,4.29,12.0,131.2,262.82
CIT-2021-0006,citrus,Letsitele_D,2024-2025,1,B3,6,6,2025-05-03,TM_01,141.4,12.8,1.19,93.28,4.47,8.0,152.5,255.42
CIT-2021-0006,citrus,Letsitele_D,2024-2025,2,B1,4,9,2025-05-03,TM_02,198.15,11.87,1.41,70.9,3.8,12.0,146.96,223.57
CIT-2021-0006,citrus,Letsitele_D,2024-2025,3,B3,7,20,2025-06-14,TM_02,143.28,10.14,1.57,90.48,5.42,11.0,,237.83
CIT-2021-0007,citrus,Letsitele_D,2024-2025,1,B3,14,19,2025-05-06,TM_01,174.13,10.75,0.62,117.41,4.53,12.0,140.22,251.03
CIT-2021-0007,citrus,Letsitele_D,2024-2025,2,B1,6,5,2025-05-29,KM_01,198.43,12.8,1.46,122.92,4.71,6.0,142.38,237.24
CIT-2021-0007,citrus,Letsitele_D,2024-2025,3,B1,3,20,2025-05-08,TM_02,198.38,10.3,1.23,118.02,5.59,1.0,111.09,
CIT-2021-0008,citrus,Letsitele_D,2024-2025,1,B1,4,19,2025-05-25,KM_01,,9.99,1.08,109.43,5.29,7.0,135.74,226.19
CIT-2021-0008,citrus,Letsitele_D,2024-2025,2,B3,10,3,2025-05-23,TM_02,163.87,10.72,1.56,96.44,4.94,8.0,102.67,202.7
CIT-2021-0008,citrus,Letsitele_D,2024-2025,3,B3,10,18,2025-05-02,TM_02,192.21,10.33,1.1,106.73,5.05,10.0,152.35,223.5
CIT-2021-0009,citrus,Letsitele_D,2024-2025,1,B2,8,23,2025-05-01,KM_01,176.83,8.96,1.48,84.54,4.88,7.0,105.52,230.05
CIT-2021-0009,citrus,Letsitele_D,2024-2025,2,B2,3,5,2025-05-08,TM_01,222.37,9.81,0.78,82.83,4.12,10.0,102.83,251.54
CIT-2021-0009,citrus,Letsitele_D,2024-2025,3,B1,5,5,2025-05-03,TM_02,227.22,11.22,1.45,82.18,5.55,8.0,120.93,235.18
CIT-2021-0010,citrus,Letsitele_D,2024-2025,1,B3,5,9,2025-06-06,TM_01,209.58,12.51,1.13,100.89,4.33,8.0,110.37,273.14
CIT-2021-0010,citrus,Letsitele_D,2024-2025,2,B2,8,17,2025-05-20,TM_02,190.03,10.92,1.13,74.56,4.41,6.0,130.67,232.18
CIT-2021-0010,citrus,Letsitele_D,2024-2025,3,B2,14,21,2025-05-10,KM_01,148.59,11.56,1.34,96.88,4.59,6.0,91.33,249.3
CIT-2021-0011,citrus,Letsitele_D,2024-2025,1,B3,11,9,2025-06-02,KM_01,206.45,11.54,1.1,72.85,5.49,3.0,,226.41
CIT-2021-0011,citrus,Letsitele_D,2024-2025,2,B2,8,19,2025-05-22,KM_01,172.18,12.38,0.13,91.05,5.69,10.0,136.7,206.91
CIT-2021-0012,citrus,Letsitele_D,2024-2025,1,B1,8,15,2025-05-26,TM_02,218.84,10.38,0.83,74.7,1.54,11.0,122.97,255.47
CIT-2021-0012,citrus,Letsitele_D,2024-2025,2,B1,10,15,2025-05-07,TM_02,179.69,10.89,1.11,78.03,3.73,8.0,112.25,251.95
CIT-2021-0012,citrus,Letsitele_D,2024-2025,3,B3,10,14,2025-05-24,KM_01,161.78,11.62,1.5,88.31,3.1,7.0,140.85,260.47
CIT-2021-0013,citrus,Letsitele_D,2024-2025,2,B1,13,17,2025-05-07,KM_01,227.59,13.75,1.35,78.25,4.62,10.0,114.54,223.83
CIT-2021-0013,citrus,Letsitele_D,2024-2025,3,B1,5,24,2025-05-11,TM_02,163.4,13.15,1.07,104.17,4.43,9.0,124.11,181.59
CIT-2021-0014,citrus,Letsitele_D,2024-2025,1,B1,7,4,2025-05-24,KM_01,171.13,10.03,0.81,66.98,5.74,10.0,119.59,
CIT-2021-0014,citrus,Letsitele_D,2024-2025,2,B3,1,11,2025-05-03,KM_01,177.5,10.9,0.86,92.67,5.45,9.0,104.82,250.56
CIT-2021-0014,citrus,Letsitele_D,2024-2025,3,B3,1,15,2025-05-15,TM_01,170.11,11.47,0.94,75.66,5.23,5.0,132.68,245.52
CIT-2021-0015,citrus,Letsitele_D,2024-2025,1,B2,3,1,2025-05-11,TM_02,176.27,9.85,1.7,79.39,3.76,9.0,100.14,231.53
CIT-2021-0015,citrus,Letsitele_D,2024-2025,2,B3,11,13,2025-05-16,KM_01,168.46,11.42,1.14,86.39,4.59,11.0,76.06,222.0
CIT-2021-0015,citrus,Letsitele_D,2024-2025,3,B3,3,21,2025-05-07,TM_01,178.6,12.43,1.4,73.28,4.43,6.0,90.16,239.52
CIT-2021-0016,citrus,Letsitele_D,2024-2025,1,B1,1,6,2025-05-31,TM_02,171.95,12.32,1.07,109.88,4.23,4.0,143.33,243.77
CIT-2021-0016,citrus,Letsitele_D,2024-2025,2,B2,3,23,2025-05-20,TM_02,177.29,11.79,0.77,83.47,4.79,12.0,155.98,244.19
CIT-2021-0016,citrus,Letsitele_D,2024-2025,3,B1,4,22,2025-05-22,TM_02,153.12,10.98,0.91,78.81,5.07,6.0,129.99,238.28
CIT-2021-0017,citrus,Letsitele_D,2024-2025,1,B3,3,5,2025-06-09,TM_02,169.79,13.35,1.6,119.76,5.4,14.0,137.52,232.95
CIT-2021-0017,citrus,Letsitele_D,2024-2025,2,B1,2,11,2025-05-10,TM_01,200.88,11.65,1.04,101.68,3.4,6.0,118.07,257.02
CIT-2021-0017,citrus,Letsitele_D,2024-2025,3,B2,8,20,2025-06-03,KM_01,192.24,12.27,1.59,88.99,4.59,11.0,119.74,264.78
CIT-2022-0001,citrus,Letsitele_D,2024-2025,1,B3,9,19,2025-05-11,TM_02,153.56,12.87,0.89,,4.18,6.0,90.51,243.93
CIT-2022-0001,citrus,Letsitele_D,2024-2025,2,B2,2,8,2025-05-31,TM_01,194.07,11.78,1.43,84.57,4.85,6.0,99.34,196.08
CIT-2022-0001,citrus,Letsitele_D,2024-2025,3,B3,9,9,2025-06-10,KM_01,202.98,10.59,0.89,127.23,5.25,4.0,,207.74
CIT-2022-0002,citrus,Letsitele_D,2024-2025,1,B2,3,18,2025-05-16,TM_01,122.35,10.88,1.86,65.04,4.55,4.0,125.56,199.74
CIT-2022-0002,citrus,Letsitele_D,2024-2025,2,B1,13,24,2025-05-17,KM_01,162.26,10.58,1.45,78.55,3.4,4.0,113.03,237.57
CIT-2022-0002,citrus,Letsitele_D,2024-2025,3,B1,4,2,2025-05-02,TM_02,168.4,10.75,1.05,83.23,6.49,11.0,105.27,243.23
CIT-2022-0003,citrus,Letsitele_D,2024-2025,1,B3,13,16,2025-05-27,TM_02,181.83,10.55,1.25,84.85,3.47,18.0,125.29,243.2
CIT-2022-0003,citrus,Letsitele_D,2024-2025,2,B2,13,14,2025-05-30,TM_01,160.14,13.01,1.53,95.97,4.43,9.0,106.33,246.65
CIT-2022-0003,citrus,Letsitele_D,2024-2025,3,B2,11,22,2025-06-10,TM_02,208.16,11.2,1.46,77.92,3.95,7.0,146.02,224.71
CIT-2022-0004,citrus,Letsitele_D,2024-2025,1,B2,2,15,2025-05-30,KM_01,171.41,12.04,1.69,,2.63,4.0,148.05,247.65
CIT-2022-0004,citrus,Letsitele_D,2024-2025,2,B1,3,6,2025-05-24,TM_01,145.04,9.85,1.33,87.05,5.52,8.0,145.15,231.41
CIT-2022-0004,citrus,Letsitele_D,2024-2025,3,B3,8,15,2025-05-04,KM_01,158.92,8.93,1.54,102.18,3.59,8.0,120.89,248.34
CIT-2022-0005,citrus,Letsitele_D,2024-2025,1,B1,1,20,2025-06-10,KM_01,174.56,8.31,1.26,105.53,5.76,4.0,104.24,247.62
CIT-2022-0005,citrus,Letsitele_D,2024-2025,2,B2,6,17,2025-06-05,TM_01,170.35,10.7,1.01,99.53,5.28,7.0,134.64,249.46
CIT-2022-0005,citrus,Letsitele_D,2024-2025,3,B2,7,20,2025-06-10,TM_02,192.19,9.93,1.33,101.71,6.03,6.0,126.41,242.77
CIT-2022-0006,citrus,Letsitele_D,2024-2025,1,B2,5,13,2025-06-02,TM_02,197.49,10.89,,105.08,4.25,3.0,127.78,276.93
CIT-2022-0006,citrus,Letsitele_D,2024-2025,2,B3,13,12,2025-05-07,KM_01,220.03,10.9,1.22,89.32,4.45,0.0,125.76,243.64
CIT-2022-0006,citrus,Letsitele_D,2024-2025,3,B2,10,15,2025-05-31,KM_01,186.69,11.57,1.69,86.94,2.55,0.0,166.13,240.99
CIT-2022-0007,citrus,Letsitele_D,2024-2025,1,B3,5,14,2025-05-20,TM_02,212.33,13.32,1.73,56.99,5.04,6.0,148.94,247.78
