video_id,gloss,split,processed_path,gloss_id
personal_1753086702_aug3,apple,train,processed_sequences\train\personal_1753086702_aug3.npy,18
personal_1753086702_aug4,apple,train,processed_sequences\train\personal_1753086702_aug4.npy,18
personal_1753086587,apple,train,processed_sequences\train\personal_1753086587.npy,18
personal_1753086587_aug0,apple,train,processed_sequences\train\personal_1753086587_aug0.npy,18
personal_1753086587_aug1,apple,train,processed_sequences\train\personal_1753086587_aug1.npy,18
personal_1753086587_aug2,apple,train,processed_sequences\train\personal_1753086587_aug2.npy,18
personal_1753086587_aug3,apple,train,processed_sequences\train\personal_1753086587_aug3.npy,18
personal_1753086587_aug4,apple,train,processed_sequences\train\personal_1753086587_aug4.npy,18
personal_1753086772,apple,train,processed_sequences\train\personal_1753086772.npy,18
personal_1753086772_aug0,apple,train,processed_sequences\train\personal_1753086772_aug0.npy,18
personal_1753086772_aug1,apple,train,processed_sequences\train\personal_1753086772_aug1.npy,18
personal_1753086772_aug2,apple,train,processed_sequences\train\personal_1753086772_aug2.npy,18
personal_1753086772_aug3,apple,train,processed_sequences\train\personal_1753086772_aug3.npy,18
personal_1753086772_aug4,apple,train,processed_sequences\train\personal_1753086772_aug4.npy,18
personal_1753206615,apple,train,processed_sequences\train\personal_1753206615.npy,18
personal_1753206615_aug0,apple,train,processed_sequences\train\personal_1753206615_aug0.npy,18
personal_1753206615_aug1,apple,train,processed_sequences\train\personal_1753206615_aug1.npy,18
personal_1753206615_aug2,apple,train,processed_sequences\train\personal_1753206615_aug2.npy,18
personal_1753206615_aug3,apple,train,processed_sequences\train\personal_1753206615_aug3.npy,18
personal_1753206615_aug4,apple,train,processed_sequences\train\personal_1753206615_aug4.npy,18
personal_1753367163,apple,train,processed_sequences\train\personal_1753367163.npy,18
personal_1753367163_aug0,apple,train,processed_sequences\train\personal_1753367163_aug0.npy,18
personal_1753367163_aug1,apple,train,processed_sequences\train\personal_1753367163_aug1.npy,18
personal_1753367163_aug2,apple,train,processed_sequences\train\personal_1753367163_aug2.npy,18
personal_1753367163_aug3,apple,train,processed_sequences\train\personal_1753367163_aug3.npy,18
personal_1753367163_aug4,apple,train,processed_sequences\train\personal_1753367163_aug4.npy,18
personal_1753171827,apple,train,processed_sequences\train\personal_1753171827.npy,18
personal_1753171827_aug0,apple,train,processed_sequences\train\personal_1753171827_aug0.npy,18
personal_1753171827_aug1,apple,train,processed_sequences\train\personal_1753171827_aug1.npy,18
personal_1753171827_aug2,apple,train,processed_sequences\train\personal_1753171827_aug2.npy,18
personal_1753171827_aug3,apple,train,processed_sequences\train\personal_1753171827_aug3.npy,18
personal_1753171827_aug4,apple,train,processed_sequences\train\personal_1753171827_aug4.npy,18
personal_1753086782,apple,train,processed_sequences\train\personal_1753086782.npy,18
personal_1753086782_aug0,apple,train,processed_sequences\train\personal_1753086782_aug0.npy,18
personal_1753086782_aug1,apple,train,processed_sequences\train\personal_1753086782_aug1.npy,18
personal_1753086782_aug2,apple,train,processed_sequences\train\personal_1753086782_aug2.npy,18
personal_1753086782_aug3,apple,train,processed_sequences\train\personal_1753086782_aug3.npy,18
personal_1753086782_aug4,apple,train,processed_sequences\train\personal_1753086782_aug4.npy,18
personal_1753367134,apple,train,processed_sequences\train\personal_1753367134.npy,18
personal_1753367134_aug0,apple,train,processed_sequences\train\personal_1753367134_aug0.npy,18
personal_1753367134_aug1,apple,train,processed_sequences\train\personal_1753367134_aug1.npy,18
personal_1753367134_aug2,apple,train,processed_sequences\train\personal_1753367134_aug2.npy,18
personal_1753367134_aug3,apple,train,processed_sequences\train\personal_1753367134_aug3.npy,18
personal_1753367134_aug4,apple,train,processed_sequences\train\personal_1753367134_aug4.npy,18
personal_1753086662,apple,train,processed_sequences\train\personal_1753086662.npy,18
personal_1753086662_aug0,apple,train,processed_sequences\train\personal_1753086662_aug0.npy,18
personal_1753086662_aug1,apple,train,processed_sequences\train\personal_1753086662_aug1.npy,18
personal_1753086662_aug2,apple,train,processed_sequences\train\personal_1753086662_aug2.npy,18
personal_1753086662_aug3,apple,train,processed_sequences\train\personal_1753086662_aug3.npy,18
personal_1753086662_aug4,apple,train,processed_sequences\train\personal_1753086662_aug4.npy,18
personal_1753086735,apple,train,processed_sequences\train\personal_1753086735.npy,18
personal_1753086735_aug0,apple,train,processed_sequences\train\personal_1753086735_aug0.npy,18
personal_1753086735_aug1,apple,train,processed_sequences\train\personal_1753086735_aug1.npy,18
personal_1753086735_aug2,apple,train,processed_sequences\train\personal_1753086735_aug2.npy,18
personal_1753086735_aug3,apple,train,processed_sequences\train\personal_1753086735_aug3.npy,18
personal_1753086735_aug4,apple,train,processed_sequences\train\personal_1753086735_aug4.npy,18
personal_1753206624,apple,train,processed_sequences\train\personal_1753206624.npy,18
personal_1753206624_aug0,apple,train,processed_sequences\train\personal_1753206624_aug0.npy,18
personal_1753206624_aug1,apple,train,processed_sequences\train\personal_1753206624_aug1.npy,18
personal_1753206624_aug2,apple,train,processed_sequences\train\personal_1753206624_aug2.npy,18
personal_1753206624_aug3,apple,train,processed_sequences\train\personal_1753206624_aug3.npy,18
personal_1753206624_aug4,apple,train,processed_sequences\train\personal_1753206624_aug4.npy,18
personal_1753367091,apple,train,processed_sequences\train\personal_1753367091.npy,18
personal_1753367091_aug0,apple,train,processed_sequences\train\personal_1753367091_aug0.npy,18
personal_1753367091_aug1,apple,train,processed_sequences\train\personal_1753367091_aug1.npy,18
personal_1753367091_aug2,apple,train,processed_sequences\train\personal_1753367091_aug2.npy,18
personal_1753367091_aug3,apple,train,processed_sequences\train\personal_1753367091_aug3.npy,18
personal_1753367091_aug4,apple,train,processed_sequences\train\personal_1753367091_aug4.npy,18
personal_1753171715,apple,train,processed_sequences\train\personal_1753171715.npy,18
personal_1753171715_aug0,apple,train,processed_sequences\train\personal_1753171715_aug0.npy,18
personal_1753171715_aug1,apple,train,processed_sequences\train\personal_1753171715_aug1.npy,18
personal_1753171715_aug2,apple,train,processed_sequences\train\personal_1753171715_aug2.npy,18
personal_1753171715_aug3,apple,train,processed_sequences\train\personal_1753171715_aug3.npy,18
personal_1753171715_aug4,apple,train,processed_sequences\train\personal_1753171715_aug4.npy,18
personal_1753206585,apple,train,processed_sequences\train\personal_1753206585.npy,18
personal_1753206585_aug0,apple,train,processed_sequences\train\personal_1753206585_aug0.npy,18
personal_1753206585_aug1,apple,train,processed_sequences\train\personal_1753206585_aug1.npy,18
personal_1753206585_aug2,apple,train,processed_sequences\train\personal_1753206585_aug2.npy,18
personal_1753206585_aug3,apple,train,processed_sequences\train\personal_1753206585_aug3.npy,18
personal_1753206585_aug4,apple,train,processed_sequences\train\personal_1753206585_aug4.npy,18
personal_1753171696,apple,train,processed_sequences\train\personal_1753171696.npy,18
personal_1753171696_aug0,apple,train,processed_sequences\train\personal_1753171696_aug0.npy,18
personal_1753171696_aug1,apple,train,processed_sequences\train\personal_1753171696_aug1.npy,18
personal_1753171696_aug2,apple,train,processed_sequences\train\personal_1753171696_aug2.npy,18
personal_1753171696_aug3,apple,train,processed_sequences\train\personal_1753171696_aug3.npy,18
personal_1753171696_aug4,apple,train,processed_sequences\train\personal_1753171696_aug4.npy,18
personal_1753171738,apple,train,processed_sequences\train\personal_1753171738.npy,18
personal_1753171738_aug0,apple,train,processed_sequences\train\personal_1753171738_aug0.npy,18
personal_1753171738_aug1,apple,train,processed_sequences\train\personal_1753171738_aug1.npy,18
personal_1753171738_aug2,apple,train,processed_sequences\train\personal_1753171738_aug2.npy,18
personal_1753171738_aug3,apple,train,processed_sequences\train\personal_1753171738_aug3.npy,18
personal_1753171738_aug4,apple,train,processed_sequences\train\personal_1753171738_aug4.npy,18
personal_1753171838,apple,train,processed_sequences\train\personal_1753171838.npy,18
personal_1753171838_aug0,apple,train,processed_sequences\train\personal_1753171838_aug0.npy,18
personal_1753171838_aug1,apple,train,processed_sequences\train\personal_1753171838_aug1.npy,18
personal_1753171838_aug2,apple,train,processed_sequences\train\personal_1753171838_aug2.npy,18
personal_1753171838_aug3,apple,train,processed_sequences\train\personal_1753171838_aug3.npy,18
personal_1753171838_aug4,apple,train,processed_sequences\train\personal_1753171838_aug4.npy,18
personal_1753274910,apple,train,processed_sequences\train\personal_1753274910.npy,18
personal_1753274910_aug0,apple,train,processed_sequences\train\personal_1753274910_aug0.npy,18
personal_1753274910_aug1,apple,train,processed_sequences\train\personal_1753274910_aug1.npy,18
personal_1753274910_aug2,apple,train,processed_sequences\train\personal_1753274910_aug2.npy,18
personal_1753274910_aug3,apple,train,processed_sequences\train\personal_1753274910_aug3.npy,18
personal_1753274910_aug4,apple,train,processed_sequences\train\personal_1753274910_aug4.npy,18
personal_1753367143,apple,train,processed_sequences\train\personal_1753367143.npy,18
personal_1753367143_aug0,apple,train,processed_sequences\train\personal_1753367143_aug0.npy,18
personal_1753367143_aug1,apple,train,processed_sequences\train\personal_1753367143_aug1.npy,18
personal_1753367143_aug2,apple,train,processed_sequences\train\personal_1753367143_aug2.npy,18
personal_1753367143_aug3,apple,train,processed_sequences\train\personal_1753367143_aug3.npy,18
personal_1753367143_aug4,apple,train,processed_sequences\train\personal_1753367143_aug4.npy,18
personal_1753086754,apple,train,processed_sequences\train\personal_1753086754.npy,18
personal_1753086754_aug0,apple,train,processed_sequences\train\personal_1753086754_aug0.npy,18
personal_1753086754_aug1,apple,train,processed_sequences\train\personal_1753086754_aug1.npy,18
personal_1753086754_aug2,apple,train,processed_sequences\train\personal_1753086754_aug2.npy,18
personal_1753086754_aug3,apple,train,processed_sequences\train\personal_1753086754_aug3.npy,18
personal_1753086754_aug4,apple,train,processed_sequences\train\personal_1753086754_aug4.npy,18
personal_1753086692,apple,train,processed_sequences\train\personal_1753086692.npy,18
personal_1753086692_aug0,apple,train,processed_sequences\train\personal_1753086692_aug0.npy,18
personal_1753086692_aug1,apple,train,processed_sequences\train\personal_1753086692_aug1.npy,18
personal_1753086692_aug2,apple,train,processed_sequences\train\personal_1753086692_aug2.npy,18
personal_1753086692_aug3,apple,train,processed_sequences\train\personal_1753086692_aug3.npy,18
personal_1753086692_aug4,apple,train,processed_sequences\train\personal_1753086692_aug4.npy,18
personal_1753367174,apple,train,processed_sequences\train\personal_1753367174.npy,18
personal_1753367174_aug0,apple,train,processed_sequences\train\personal_1753367174_aug0.npy,18
personal_1753367174_aug1,apple,train,processed_sequences\train\personal_1753367174_aug1.npy,18
personal_1753367174_aug2,apple,train,processed_sequences\train\personal_1753367174_aug2.npy,18
personal_1753367174_aug3,apple,train,processed_sequences\train\personal_1753367174_aug3.npy,18
personal_1753367174_aug4,apple,train,processed_sequences\train\personal_1753367174_aug4.npy,18
personal_1753086763,apple,train,processed_sequences\train\personal_1753086763.npy,18
personal_1753086763_aug0,apple,train,processed_sequences\train\personal_1753086763_aug0.npy,18
personal_1753086763_aug1,apple,train,processed_sequences\train\personal_1753086763_aug1.npy,18
personal_1753086763_aug2,apple,train,processed_sequences\train\personal_1753086763_aug2.npy,18
personal_1753086763_aug3,apple,train,processed_sequences\train\personal_1753086763_aug3.npy,18
personal_1753086763_aug4,apple,train,processed_sequences\train\personal_1753086763_aug4.npy,18
personal_1753183708,apple,train,processed_sequences\train\personal_1753183708.npy,18
personal_1753183708_aug0,apple,train,processed_sequences\train\personal_1753183708_aug0.npy,18
personal_1753183708_aug1,apple,train,processed_sequences\train\personal_1753183708_aug1.npy,18
personal_1753183708_aug2,apple,train,processed_sequences\train\personal_1753183708_aug2.npy,18
personal_1753183708_aug3,apple,train,processed_sequences\train\personal_1753183708_aug3.npy,18
personal_1753183708_aug4,apple,train,processed_sequences\train\personal_1753183708_aug4.npy,18
personal_1753171756,apple,train,processed_sequences\train\personal_1753171756.npy,18
personal_1753171756_aug0,apple,train,processed_sequences\train\personal_1753171756_aug0.npy,18
personal_1753171756_aug1,apple,train,processed_sequences\train\personal_1753171756_aug1.npy,18
personal_1753171756_aug2,apple,train,processed_sequences\train\personal_1753171756_aug2.npy,18
personal_1753171756_aug3,apple,train,processed_sequences\train\personal_1753171756_aug3.npy,18
personal_1753171756_aug4,apple,train,processed_sequences\train\personal_1753171756_aug4.npy,18
personal_1753086715,apple,train,processed_sequences\train\personal_1753086715.npy,18
personal_1753086715_aug0,apple,train,processed_sequences\train\personal_1753086715_aug0.npy,18
personal_1753086715_aug1,apple,train,processed_sequences\train\personal_1753086715_aug1.npy,18
personal_1753086715_aug2,apple,train,processed_sequences\train\personal_1753086715_aug2.npy,18
personal_1753086715_aug3,apple,train,processed_sequences\train\personal_1753086715_aug3.npy,18
personal_1753086715_aug4,apple,train,processed_sequences\train\personal_1753086715_aug4.npy,18
personal_1753274898,apple,train,processed_sequences\train\personal_1753274898.npy,18
personal_1753274898_aug0,apple,train,processed_sequences\train\personal_1753274898_aug0.npy,18
personal_1753274898_aug1,apple,train,processed_sequences\train\personal_1753274898_aug1.npy,18
personal_1753274898_aug2,apple,train,processed_sequences\train\personal_1753274898_aug2.npy,18
personal_1753274898_aug3,apple,train,processed_sequences\train\personal_1753274898_aug3.npy,18
personal_1753274898_aug4,apple,train,processed_sequences\train\personal_1753274898_aug4.npy,18
personal_1753171817,apple,val,processed_sequences\val\personal_1753171817.npy,18
personal_1753086744,apple,val,processed_sequences\val\personal_1753086744.npy,18
personal_1753086726,apple,val,processed_sequences\val\personal_1753086726.npy,18
personal_1753367108,apple,val,processed_sequences\val\personal_1753367108.npy,18
personal_1753086578,apple,val,processed_sequences\val\personal_1753086578.npy,18
personal_1753206641,apple,val,processed_sequences\val\personal_1753206641.npy,18
personal_1753274889,apple,val,processed_sequences\val\personal_1753274889.npy,18
personal_1753274918,apple,val,processed_sequences\val\personal_1753274918.npy,18
personal_1753206542,apple,val,processed_sequences\val\personal_1753206542.npy,18
personal_1753086624,apple,val,processed_sequences\val\personal_1753086624.npy,18
personal_1753171807,apple,val,processed_sequences\val\personal_1753171807.npy,18
personal_1753171847,apple,val,processed_sequences\val\personal_1753171847.npy,18
personal_1753086570,apple,test,processed_sequences\test\personal_1753086570.npy,18
personal_1753171797,apple,test,processed_sequences\test\personal_1753171797.npy,18
personal_1753086643,apple,test,processed_sequences\test\personal_1753086643.npy,18
personal_1753086535,apple,test,processed_sequences\test\personal_1753086535.npy,18
personal_1753183679,apple,test,processed_sequences\test\personal_1753183679.npy,18
personal_1753183697,apple,test,processed_sequences\test\personal_1753183697.npy,18
personal_1753274927,apple,test,processed_sequences\test\personal_1753274927.npy,18
personal_1753206559,apple,test,processed_sequences\test\personal_1753206559.npy,18
personal_1753183726,apple,test,processed_sequences\test\personal_1753183726.npy,18
personal_1753171728,apple,test,processed_sequences\test\personal_1753171728.npy,18
personal_1753367099,apple,test,processed_sequences\test\personal_1753367099.npy,18
personal_1753367154,apple,test,processed_sequences\test\personal_1753367154.npy,18
personal_1753087025,brown,train,processed_sequences\train\personal_1753087025.npy,19
personal_1753087025_aug0,brown,train,processed_sequences\train\personal_1753087025_aug0.npy,19
personal_1753087025_aug1,brown,train,processed_sequences\train\personal_1753087025_aug1.npy,19
personal_1753087025_aug2,brown,train,processed_sequences\train\personal_1753087025_aug2.npy,19
personal_1753087025_aug3,brown,train,processed_sequences\train\personal_1753087025_aug3.npy,19
personal_1753087025_aug4,brown,train,processed_sequences\train\personal_1753087025_aug4.npy,19
personal_1753206486,brown,train,processed_sequences\train\personal_1753206486.npy,19
personal_1753206486_aug0,brown,train,processed_sequences\train\personal_1753206486_aug0.npy,19
personal_1753206486_aug1,brown,train,processed_sequences\train\personal_1753206486_aug1.npy,19
personal_1753206486_aug2,brown,train,processed_sequences\train\personal_1753206486_aug2.npy,19
personal_1753206486_aug3,brown,train,processed_sequences\train\personal_1753206486_aug3.npy,19
personal_1753206486_aug4,brown,train,processed_sequences\train\personal_1753206486_aug4.npy,19
personal_1753172187,brown,train,processed_sequences\train\personal_1753172187.npy,19
personal_1753172187_aug0,brown,train,processed_sequences\train\personal_1753172187_aug0.npy,19
personal_1753172187_aug1,brown,train,processed_sequences\train\personal_1753172187_aug1.npy,19
personal_1753172187_aug2,brown,train,processed_sequences\train\personal_1753172187_aug2.npy,19
personal_1753172187_aug3,brown,train,processed_sequences\train\personal_1753172187_aug3.npy,19
personal_1753172187_aug4,brown,train,processed_sequences\train\personal_1753172187_aug4.npy,19
personal_1753172132,brown,train,processed_sequences\train\personal_1753172132.npy,19
personal_1753172132_aug0,brown,train,processed_sequences\train\personal_1753172132_aug0.npy,19
personal_1753172132_aug1,brown,train,processed_sequences\train\personal_1753172132_aug1.npy,19
personal_1753172132_aug2,brown,train,processed_sequences\train\personal_1753172132_aug2.npy,19
personal_1753172132_aug3,brown,train,processed_sequences\train\personal_1753172132_aug3.npy,19
personal_1753172132_aug4,brown,train,processed_sequences\train\personal_1753172132_aug4.npy,19
personal_1753183625,brown,train,processed_sequences\train\personal_1753183625.npy,19
personal_1753183625_aug0,brown,train,processed_sequences\train\personal_1753183625_aug0.npy,19
personal_1753183625_aug1,brown,train,processed_sequences\train\personal_1753183625_aug1.npy,19
personal_1753183625_aug2,brown,train,processed_sequences\train\personal_1753183625_aug2.npy,19
personal_1753183625_aug3,brown,train,processed_sequences\train\personal_1753183625_aug3.npy,19
personal_1753183625_aug4,brown,train,processed_sequences\train\personal_1753183625_aug4.npy,19
personal_1753172112,brown,train,processed_sequences\train\personal_1753172112.npy,19
personal_1753172112_aug0,brown,train,processed_sequences\train\personal_1753172112_aug0.npy,19
personal_1753172112_aug1,brown,train,processed_sequences\train\personal_1753172112_aug1.npy,19
personal_1753172112_aug2,brown,train,processed_sequences\train\personal_1753172112_aug2.npy,19
personal_1753172112_aug3,brown,train,processed_sequences\train\personal_1753172112_aug3.npy,19
personal_1753172112_aug4,brown,train,processed_sequences\train\personal_1753172112_aug4.npy,19
personal_1753367361,brown,train,processed_sequences\train\personal_1753367361.npy,19
personal_1753367361_aug0,brown,train,processed_sequences\train\personal_1753367361_aug0.npy,19
personal_1753367361_aug1,brown,train,processed_sequences\train\personal_1753367361_aug1.npy,19
personal_1753367361_aug2,brown,train,processed_sequences\train\personal_1753367361_aug2.npy,19
personal_1753367361_aug3,brown,train,processed_sequences\train\personal_1753367361_aug3.npy,19
personal_1753367361_aug4,brown,train,processed_sequences\train\personal_1753367361_aug4.npy,19
personal_1753086898,brown,train,processed_sequences\train\personal_1753086898.npy,19
personal_1753086898_aug0,brown,train,processed_sequences\train\personal_1753086898_aug0.npy,19
personal_1753086898_aug1,brown,train,processed_sequences\train\personal_1753086898_aug1.npy,19
personal_1753086898_aug2,brown,train,processed_sequences\train\personal_1753086898_aug2.npy,19
personal_1753086898_aug3,brown,train,processed_sequences\train\personal_1753086898_aug3.npy,19
personal_1753086898_aug4,brown,train,processed_sequences\train\personal_1753086898_aug4.npy,19
personal_1753172058,brown,train,processed_sequences\train\personal_1753172058.npy,19
personal_1753172058_aug0,brown,train,processed_sequences\train\personal_1753172058_aug0.npy,19
personal_1753172058_aug1,brown,train,processed_sequences\train\personal_1753172058_aug1.npy,19
personal_1753172058_aug2,brown,train,processed_sequences\train\personal_1753172058_aug2.npy,19
personal_1753172058_aug3,brown,train,processed_sequences\train\personal_1753172058_aug3.npy,19
personal_1753172058_aug4,brown,train,processed_sequences\train\personal_1753172058_aug4.npy,19
personal_1753087034,brown,train,processed_sequences\train\personal_1753087034.npy,19
personal_1753087034_aug0,brown,train,processed_sequences\train\personal_1753087034_aug0.npy,19
personal_1753087034_aug1,brown,train,processed_sequences\train\personal_1753087034_aug1.npy,19
personal_1753087034_aug2,brown,train,processed_sequences\train\personal_1753087034_aug2.npy,19
personal_1753087034_aug3,brown,train,processed_sequences\train\personal_1753087034_aug3.npy,19
personal_1753087034_aug4,brown,train,processed_sequences\train\personal_1753087034_aug4.npy,19
personal_1753087044,brown,train,processed_sequences\train\personal_1753087044.npy,19
personal_1753087044_aug0,brown,train,processed_sequences\train\personal_1753087044_aug0.npy,19
personal_1753087044_aug1,brown,train,processed_sequences\train\personal_1753087044_aug1.npy,19
personal_1753087044_aug2,brown,train,processed_sequences\train\personal_1753087044_aug2.npy,19
personal_1753087044_aug3,brown,train,processed_sequences\train\personal_1753087044_aug3.npy,19
personal_1753087044_aug4,brown,train,processed_sequences\train\personal_1753087044_aug4.npy,19
personal_1753183635,brown,train,processed_sequences\train\personal_1753183635.npy,19
personal_1753183635_aug0,brown,train,processed_sequences\train\personal_1753183635_aug0.npy,19
personal_1753183635_aug1,brown,train,processed_sequences\train\personal_1753183635_aug1.npy,19
personal_1753183635_aug2,brown,train,processed_sequences\train\personal_1753183635_aug2.npy,19
personal_1753183635_aug3,brown,train,processed_sequences\train\personal_1753183635_aug3.npy,19
personal_1753183635_aug4,brown,train,processed_sequences\train\personal_1753183635_aug4.npy,19
personal_1753367254,brown,train,processed_sequences\train\personal_1753367254.npy,19
personal_1753367254_aug0,brown,train,processed_sequences\train\personal_1753367254_aug0.npy,19
personal_1753367254_aug1,brown,train,processed_sequences\train\personal_1753367254_aug1.npy,19
personal_1753367254_aug2,brown,train,processed_sequences\train\personal_1753367254_aug2.npy,19
personal_1753367254_aug3,brown,train,processed_sequences\train\personal_1753367254_aug3.npy,19
personal_1753367254_aug4,brown,train,processed_sequences\train\personal_1753367254_aug4.npy,19
personal_1753262686,brown,train,processed_sequences\train\personal_1753262686.npy,19
personal_1753262686_aug0,brown,train,processed_sequences\train\personal_1753262686_aug0.npy,19
personal_1753262686_aug1,brown,train,processed_sequences\train\personal_1753262686_aug1.npy,19
personal_1753262686_aug2,brown,train,processed_sequences\train\personal_1753262686_aug2.npy,19
personal_1753262686_aug3,brown,train,processed_sequences\train\personal_1753262686_aug3.npy,19
personal_1753262686_aug4,brown,train,processed_sequences\train\personal_1753262686_aug4.npy,19
personal_1753172158,brown,train,processed_sequences\train\personal_1753172158.npy,19
personal_1753172158_aug0,brown,train,processed_sequences\train\personal_1753172158_aug0.npy,19
personal_1753172158_aug1,brown,train,processed_sequences\train\personal_1753172158_aug1.npy,19
personal_1753172158_aug2,brown,train,processed_sequences\train\personal_1753172158_aug2.npy,19
personal_1753172158_aug3,brown,train,processed_sequences\train\personal_1753172158_aug3.npy,19
personal_1753172158_aug4,brown,train,processed_sequences\train\personal_1753172158_aug4.npy,19
personal_1753262778,brown,train,processed_sequences\train\personal_1753262778.npy,19
personal_1753262778_aug0,brown,train,processed_sequences\train\personal_1753262778_aug0.npy,19
personal_1753262778_aug1,brown,train,processed_sequences\train\personal_1753262778_aug1.npy,19
personal_1753262778_aug2,brown,train,processed_sequences\train\personal_1753262778_aug2.npy,19
personal_1753262778_aug3,brown,train,processed_sequences\train\personal_1753262778_aug3.npy,19
personal_1753262778_aug4,brown,train,processed_sequences\train\personal_1753262778_aug4.npy,19
personal_1753086951,brown,train,processed_sequences\train\personal_1753086951.npy,19
personal_1753086951_aug0,brown,train,processed_sequences\train\personal_1753086951_aug0.npy,19
personal_1753086951_aug1,brown,train,processed_sequences\train\personal_1753086951_aug1.npy,19
personal_1753086951_aug2,brown,train,processed_sequences\train\personal_1753086951_aug2.npy,19
personal_1753086951_aug3,brown,train,processed_sequences\train\personal_1753086951_aug3.npy,19
personal_1753086951_aug4,brown,train,processed_sequences\train\personal_1753086951_aug4.npy,19
personal_1753086959,brown,train,processed_sequences\train\personal_1753086959.npy,19
personal_1753086959_aug0,brown,train,processed_sequences\train\personal_1753086959_aug0.npy,19
personal_1753086959_aug1,brown,train,processed_sequences\train\personal_1753086959_aug1.npy,19
personal_1753086959_aug2,brown,train,processed_sequences\train\personal_1753086959_aug2.npy,19
personal_1753086959_aug3,brown,train,processed_sequences\train\personal_1753086959_aug3.npy,19
personal_1753086959_aug4,brown,train,processed_sequences\train\personal_1753086959_aug4.npy,19
personal_1753262713,brown,train,processed_sequences\train\personal_1753262713.npy,19
personal_1753262713_aug0,brown,train,processed_sequences\train\personal_1753262713_aug0.npy,19
personal_1753262713_aug1,brown,train,processed_sequences\train\personal_1753262713_aug1.npy,19
personal_1753262713_aug2,brown,train,processed_sequences\train\personal_1753262713_aug2.npy,19
personal_1753262713_aug3,brown,train,processed_sequences\train\personal_1753262713_aug3.npy,19
personal_1753262713_aug4,brown,train,processed_sequences\train\personal_1753262713_aug4.npy,19
personal_1753262658,brown,train,processed_sequences\train\personal_1753262658.npy,19
personal_1753262658_aug0,brown,train,processed_sequences\train\personal_1753262658_aug0.npy,19
personal_1753262658_aug1,brown,train,processed_sequences\train\personal_1753262658_aug1.npy,19
personal_1753262658_aug2,brown,train,processed_sequences\train\personal_1753262658_aug2.npy,19
personal_1753262658_aug3,brown,train,processed_sequences\train\personal_1753262658_aug3.npy,19
personal_1753262658_aug4,brown,train,processed_sequences\train\personal_1753262658_aug4.npy,19
personal_1753262794,brown,train,processed_sequences\train\personal_1753262794.npy,19
personal_1753262794_aug0,brown,train,processed_sequences\train\personal_1753262794_aug0.npy,19
personal_1753262794_aug1,brown,train,processed_sequences\train\personal_1753262794_aug1.npy,19
personal_1753262794_aug2,brown,train,processed_sequences\train\personal_1753262794_aug2.npy,19
personal_1753262794_aug3,brown,train,processed_sequences\train\personal_1753262794_aug3.npy,19
personal_1753262794_aug4,brown,train,processed_sequences\train\personal_1753262794_aug4.npy,19
personal_1753206451,brown,train,processed_sequences\train\personal_1753206451.npy,19
personal_1753206451_aug0,brown,train,processed_sequences\train\personal_1753206451_aug0.npy,19
personal_1753206451_aug1,brown,train,processed_sequences\train\personal_1753206451_aug1.npy,19
personal_1753206451_aug2,brown,train,processed_sequences\train\personal_1753206451_aug2.npy,19
personal_1753206451_aug3,brown,train,processed_sequences\train\personal_1753206451_aug3.npy,19
personal_1753206451_aug4,brown,train,processed_sequences\train\personal_1753206451_aug4.npy,19
personal_1753172231,brown,train,processed_sequences\train\personal_1753172231.npy,19
personal_1753172231_aug0,brown,train,processed_sequences\train\personal_1753172231_aug0.npy,19
personal_1753172231_aug1,brown,train,processed_sequences\train\personal_1753172231_aug1.npy,19
personal_1753172231_aug2,brown,train,processed_sequences\train\personal_1753172231_aug2.npy,19
personal_1753172231_aug3,brown,train,processed_sequences\train\personal_1753172231_aug3.npy,19
personal_1753172231_aug4,brown,train,processed_sequences\train\personal_1753172231_aug4.npy,19
personal_1753206531,brown,train,processed_sequences\train\personal_1753206531.npy,19
personal_1753206531_aug0,brown,train,processed_sequences\train\personal_1753206531_aug0.npy,19
personal_1753206531_aug1,brown,train,processed_sequences\train\personal_1753206531_aug1.npy,19
personal_1753206531_aug2,brown,train,processed_sequences\train\personal_1753206531_aug2.npy,19
personal_1753206531_aug3,brown,train,processed_sequences\train\personal_1753206531_aug3.npy,19
personal_1753206531_aug4,brown,train,processed_sequences\train\personal_1753206531_aug4.npy,19
personal_1753183595,brown,train,processed_sequences\train\personal_1753183595.npy,19
personal_1753183595_aug0,brown,train,processed_sequences\train\personal_1753183595_aug0.npy,19
personal_1753183595_aug1,brown,train,processed_sequences\train\personal_1753183595_aug1.npy,19
personal_1753183595_aug2,brown,train,processed_sequences\train\personal_1753183595_aug2.npy,19
personal_1753183595_aug3,brown,train,processed_sequences\train\personal_1753183595_aug3.npy,19
personal_1753183595_aug4,brown,train,processed_sequences\train\personal_1753183595_aug4.npy,19
personal_1753172195,brown,train,processed_sequences\train\personal_1753172195.npy,19
personal_1753172195_aug0,brown,train,processed_sequences\train\personal_1753172195_aug0.npy,19
personal_1753172195_aug1,brown,train,processed_sequences\train\personal_1753172195_aug1.npy,19
personal_1753172195_aug2,brown,train,processed_sequences\train\personal_1753172195_aug2.npy,19
personal_1753172195_aug3,brown,train,processed_sequences\train\personal_1753172195_aug3.npy,19
personal_1753172195_aug4,brown,train,processed_sequences\train\personal_1753172195_aug4.npy,19
personal_1753206494,brown,train,processed_sequences\train\personal_1753206494.npy,19
